,Date,Title,Source,URL,Section
525,2023-06-15 02:03:24,USD/JPY is up a big figure on the day in Asia,Forexlive,https://www.forexlive.com/news/usdjpy-is-up-a-big-figure-on-the-day-in-asia-20230615/,forex
526,2023-06-15 01:44:05,China data - May new house prices  +0.1% m/m (prior +0.4%),Forexlive,https://www.forexlive.com/news/china-data-may-new-house-prices-01-mm-prior-04-20230615/,forex
527,2023-06-15 01:30:00,Breath of Fresh Sales: Nitrous Oxide Market Analysis,GlobalNewswire,https://www.globenewswire.com/news-release/2023/06/15/2688565/0/en/Breath-of-Fresh-Sales-Nitrous-Oxide-Market-Analysis.html,merger
528,2023-06-15 01:22:21,Bitcoin dips below $25K for the first time in 3 months,Cointelegraph,https://cointelegraph.com/news/bitcoin-btc-dips-below-25k-first-time-3-months,crypto
529,2023-06-15 01:08:58,Australia Consumer Inflation Expectations (June) 5.2% (prior also 5.2%),Forexlive,https://www.forexlive.com/news/australia-consumer-inflation-expectations-june-52-prior-also-52-20230615/,forex
530,2023-06-15 01:06:54,First Mover Asia: Large Bitcoin Holders Content to Hold Long Positions Amid Regulatory Turmoil,CoinDesk,https://www.coindesk.com/markets/2023/06/15/first-mover-asia-large-bitcoin-holders-content-to-hold-long-positions-amid-regulatory-turmoil/?utm_medium=referral&utm_source=rss&utm_campaign=headlines,crypto
531,2023-06-15 01:00:00,"High-for-longer rate outlook as takeaway from FOMC meeting: Gold, Copper, US dollar",Dailyfx,https://www.dailyfx.com/news/high-for-longer-rate-outlook-as-takeaway-from-fomc-meeting-gold-copper-us-dollar-20230615.html,forex
532,2023-06-15 00:27:00,"Dow Jones Newswires: New Zealand’s economy slides into recession amid pain of high rates, storm damage",MarketWatch,https://www.marketwatch.com/story/new-zealand-economy-slides-into-recession-amid-pain-of-high-rates-storm-damage-update-3a3d22e9,general
533,2023-06-15 00:16:10,Chinese state media: China is expected to announce more support for the property sector,Forexlive,https://www.forexlive.com/news/chinese-state-media-china-is-expected-to-announce-more-support-for-the-property-sector-20230615/,forex
534,2023-06-15 00:12:00,Dow Jones Newswires: Japan’s export growth slows in May,MarketWatch,https://www.marketwatch.com/story/japan-s-export-growth-slowed-in-may-ee6b2d3,general
535,2023-06-15 00:01:00,The Fed: 5 key takeaways from Fed Chair Jerome Powell’s press conference Wednesday,MarketWatch,https://www.marketwatch.com/story/5-key-takeaways-from-fed-chair-jerome-powells-press-conference-wednesday-e37a275b,general
536,2023-06-14 23:51:33,"Japan May trade balance data shows big slump for imports y/y, small jump for exports",Forexlive,https://www.forexlive.com/news/japan-may-trade-balance-data-shows-big-slump-for-imports-yy-small-jump-for-exports-20230614/,forex
537,2023-06-14 23:38:00,Market Extra: Why the stock market shook off a ‘Jekyll and Hyde’ Fed meeting,MarketWatch,https://www.marketwatch.com/story/why-the-stock-market-shook-off-a-jekyll-and-hyde-fed-meeting-884d5ccc,general
538,2023-06-14 23:11:44,"Jim Cramer sees a narrowing market ahead, following Fed's rate-hike pause",CNBC,https://www.cnbc.com/2023/06/14/cramer-sees-a-narrowing-market-ahead-following-feds-rate-hike-pause.html,general
539,2023-06-14 23:05:13,China's Citic Securities is forecasting a 10 bp rate cut in the five-year LPR next week,Forexlive,https://www.forexlive.com/news/chinas-citic-securities-is-forecasting-a-10-bp-rate-cut-in-the-five-year-lpr-next-week-20230614/,forex
540,2023-06-14 22:45:42,New Zealand Q1 GDP -0.1% q/q (expected -0.1%),Forexlive,https://www.forexlive.com/news/new-zealand-q1-gdp-02-qq-expected-01-20230614/,forex
541,2023-06-14 22:45:00,New Zealand Dollar Dips on Soft GDP Data. Where to for NZD/USD?,Dailyfx,https://www.dailyfx.com/news/new-zealand-dollar-dips-on-soft-gdp-data-where-to-for-nzd-usd-20230614.html,forex
542,2023-06-14 22:36:07,"XRP Tumbles 8%, Erasing Price Gains from ‘Hinman Emails’ in Ripple Lawsuit",CoinDesk,https://www.coindesk.com/markets/2023/06/14/xrp-tumbles-8-erasing-price-gains-from-hinman-emails-in-ripple-lawsuit/?utm_medium=referral&utm_source=rss&utm_campaign=headlines,crypto
543,2023-06-14 22:30:00,French financial markets ombudsman reports jump in crypto-related mediations,Cointelegraph,https://cointelegraph.com/news/french-financial-markets-ombudsman-reports-jump-in-crypto-related-mediations,crypto
544,2023-06-14 22:24:54,More on JP Morgan slashing its Brent crude forecast for the year to $81 from 90 previously,Forexlive,https://www.forexlive.com/news/more-on-jp-morgan-slashing-its-brent-crude-forecast-for-the-year-to-81-from-90-previously-20230614/,forex
545,2023-06-14 22:24:00,IPO Report: Mediterranean fast-casual restaurant chain Cava prices IPO at $22 a share,MarketWatch,https://www.marketwatch.com/story/mediterranean-fast-casual-restaurant-chain-cava-prices-ipo-at-22-a-share-2e6f6f3e,general
546,2023-06-14 22:19:00,Financial Crime: Macabre University: Harvard medical school morgue manager charged in body-part selling scheme,MarketWatch,https://www.marketwatch.com/story/macabre-university-harvard-medical-school-morgue-manager-charged-in-body-part-selling-scheme-d7e3ebf7,general
547,2023-06-14 22:15:00,Aave proposal to freeze alleged Curve founder's loans draws controversy,Cointelegraph,https://cointelegraph.com/news/aave-proposal-to-freeze-alleged-curve-founder-s-loans-draws-controversy,crypto
548,2023-06-14 22:04:00,"Crypto: Bitcoin falls after Fed skips rate hike in June, but points to two more increases this year",MarketWatch,https://www.marketwatch.com/story/bitcoin-falls-after-fed-skips-rate-hike-in-june-but-points-to-two-more-increases-this-year-5ea07f0a,general
549,2023-06-14 22:00:00,"Requiring DEXes to register with SEC like other exchanges is 'impossible', says Coinbase CLO",Cointelegraph,https://cointelegraph.com/news/requiring-dexes-to-register-with-sec-like-other-exchanges-is-impossible-says-coinbase-clo,crypto
550,2023-06-14 21:53:23,House committee votes to raise pilot retirement age to 67 amid aviator shortage,CNBC,https://www.cnbc.com/2023/06/14/house-committee-votes-to-raise-pilot-retirement-age-amid-shortage.html,general
551,2023-06-14 21:51:54,ApeCoin DAO Special Council Six-Figure Salaries Sparks Tension,CoinDesk,https://www.coindesk.com/web3/2023/06/14/apecoin-dao-special-council-six-figure-salaries-sparks-tension/?utm_medium=referral&utm_source=rss&utm_campaign=headlines,crypto
552,2023-06-14 21:33:00,"Southern Bankshares, Inc. Announces Majority Purchase by New Investor Group",BusinessWire,http://www.businesswire.com/news/home/20230614629698/en/Southern-Bankshares-Inc.-Announces-Majority-Purchase-by-New-Investor-Group/?feedref=JjAwJuNHiystnCoBq_hl-Rc4vIAVcHHkbDcwJimU8QtrtlakeQ9hNboBqTAWIjTge3KWq9s9jif-UkBjBsFRyYAbRTSLTc1mgvhPlnaBA55M-oupQnbXnhKsYk8RmHF_kAy2gZikaX3QWV6xOvgFlA==,merger
553,2023-06-14 21:30:00,"DeFi options platform uses social logins, margin trading to draw in liquidity",Cointelegraph,https://cointelegraph.com/news/defi-options-platform-uses-social-logins-margin-trading-to-draw-in-liquidity,crypto
554,2023-06-14 21:26:56,Forexlive Americas FX news wrap: Fed hits the pause button but dots signal hikes,Forexlive,https://www.forexlive.com/news/forexlive-americas-fx-news-wrap-fed-hits-the-pause-button-but-dots-signal-hikes-20230614/,forex
555,2023-06-14 21:23:47,Premier to divest non-healthcare group purchasing organization operations for ~$800M,SeekingAlpha,https://seekingalpha.com/news/3979984-premier-to-divest-non-healthcare-group-purchasing-organization-operations-for-800m?utm_source=feed_news_m_a&utm_medium=referral,merger
556,2023-06-14 21:12:00,: Do you carry credit-card debt? The Fed’s interest-rate pause won’t give you a ‘get-out-of-jail free’ card.,MarketWatch,https://www.marketwatch.com/story/do-you-carry-credit-card-debt-the-feds-interest-rate-pause-wont-give-you-a-get-out-of-jail-free-card-7a9286da,general
557,2023-06-14 21:12:00,Personal Finance Daily: This could stop you from accessing your cash in a high-yield savings account in a hurry and this company at the center of financial-aid disbursement has left investors with losses and college kids with questionable fees,MarketWatch,https://www.marketwatch.com/story/this-could-stop-you-from-accessing-your-cash-in-a-high-yield-savings-account-in-a-hurry-and-this-company-at-the-center-of-financial-aid-disbursement-has-left-investors-with-losses-and-college-kids-with-questionable-fees-cbd3a0f6,general
558,2023-06-14 21:08:00,"Market Extra: Bond ETFs fall after Fed statement, struggle to recover earlier gains",MarketWatch,https://www.marketwatch.com/story/bond-etfs-fall-after-fed-statement-struggle-to-recover-earlier-gains-17afb7d8,general
559,2023-06-14 21:04:46,"Cava prices IPO at $22 per share, sources say, above stated range",CNBC,https://www.cnbc.com/2023/06/14/cava-prices-ipo-at-22-per-share-sources-say-above-stated-range.html,general
560,2023-06-14 21:00:00,US Dollar Falls Despite Hawkish Fed amid Skepticism of Higher Peak Rate Plans,Dailyfx,https://www.dailyfx.com/news/forex-us-dollar-falls-despite-fed-s-hawkish-stance-amid-skepticism-of-higher-peak-rate-20230614.html,forex
561,2023-06-14 21:00:00,CBDC 'human rights' tracker revealed at Oslo Freedom Forum,Cointelegraph,https://cointelegraph.com/news/cbdc-human-rights-tracker-revealed-at-oslo-freedom-forum,crypto
562,2023-06-14 20:55:00,"Fed pauses interest rates, but Bitcoin options data still points to BTC price downside",Cointelegraph,https://cointelegraph.com/news/fed-pauses-interest-rates-but-bitcoin-options-data-still-points-to-btc-price-downside,crypto
563,2023-06-14 20:46:46,IEA said global demand for oil is likely to drop off sharply over the next five years,Forexlive,https://www.forexlive.com/news/iea-said-global-demand-for-oil-is-likely-to-drop-off-sharply-over-the-next-five-years-20230614/,forex
564,2023-06-14 20:46:00,: Songwriters sue Twitter over music copyright violations,MarketWatch,https://www.marketwatch.com/story/songwriters-sue-twitter-over-music-copyright-violations-d102ab2,general
565,2023-06-14 20:40:57,US senators propose bill to eliminate section 230 protection for AI companies,Cointelegraph,https://cointelegraph.com/news/us-senators-propose-bill-to-eliminate-section-protection-for-ai-companies,crypto
566,2023-06-14 20:40:31,Brazil Appoints Central Bank and Securities Commission as Crypto Market Regulators,CoinDesk,https://www.coindesk.com/policy/2023/06/14/brazil-appoints-central-bank-and-securities-commission-as-crypto-market-regulators/?utm_medium=referral&utm_source=rss&utm_campaign=headlines,crypto
567,2023-06-14 20:33:00,"Gibson Energy Expands Liquids Infrastructure Platform with Acquisition of Texas Gulf Coast Crude Oil Export Facility for US$1.1 Billion, Announces Concurrent $350 Million Subscription Receipt Bought Deal Offering",GlobalNewswire,https://www.globenewswire.com/news-release/2023/06/14/2688481/0/en/Gibson-Energy-Expands-Liquids-Infrastructure-Platform-with-Acquisition-of-Texas-Gulf-Coast-Crude-Oil-Export-Facility-for-US-1-1-Billion-Announces-Concurrent-350-Million-Subscriptio.html,merger
568,2023-06-14 20:30:00,Jack Dorsey’s relief fund pledges $5M donation to Bitcoin-focused nonprofit,Cointelegraph,https://cointelegraph.com/news/jack-dorsey-relief-fund-donation-bitcoin-nonprofit,crypto
569,2023-06-14 20:30:00,Korth Direct Mortgage Announces That It Is Now a Majority Women-Owned Enterprise,BusinessWire,http://www.businesswire.com/news/home/20230614321519/en/Korth-Direct-Mortgage-Announces-That-It-Is-Now-a-Majority-Women-Owned-Enterprise/?feedref=JjAwJuNHiystnCoBq_hl-Rc4vIAVcHHkbDcwJimU8QtrtlakeQ9hNboBqTAWIjTge3KWq9s9jif-UkBjBsFRyYAbRTSLTc1mgvhPlnaBA55M-oupQnbXnhKsYk8RmHF_kAy2gZikaX3QWV6xOvgFlA==,merger
570,2023-06-14 20:13:01,"Asia Economic calendar 15 June 2023: NZ GDP, Australia job report, China economic activity",Forexlive,https://www.forexlive.com/news/asia-economic-calendar-15-june-2023-nz-gdp-australia-job-report-china-economic-activity-20230614/,forex
571,2023-06-14 20:10:45,Petco collaborates with Snoop Dogg in new pet-care campaign,CNBC,https://www.cnbc.com/2023/06/14/petco-collaborates-with-snoop-dogg-in-new-pet-care-campaign.html,general
572,2023-06-14 20:06:27,Here’s our Monthly Meeting rapid-fire update on all 35 stocks in the Club’s portfolio,CNBC,https://www.cnbc.com/2023/06/14/heres-our-monthly-meeting-rapid-fire-update-on-all-35-club-stocks.html,general
573,2023-06-14 19:58:41,"A little bit of this, a little bit of that in presser and markets",Forexlive,https://www.forexlive.com/technical-analysis/a-little-bit-of-this-a-little-bit-of-that-in-presser-and-markets-20230614/,forex
574,2023-06-14 19:55:01,"Microsoft, Activision ask judge for at least 5-day hearing in FTC's suit to block deal",SeekingAlpha,https://seekingalpha.com/news/3979933-microsoft-activision-ask-judge-for-at-least-5-day-hearing-in-ftcs-suit-to-block-deal?utm_source=feed_news_m_a&utm_medium=referral,merger
575,2023-06-14 19:54:14,"Nearly all Americans cut back on spending due to inflation, CNBC survey finds",CNBC,https://www.cnbc.com/2023/06/14/nearly-all-americans-cut-back-on-spending-amid-inflation-cnbc-survey-says.html,general
576,2023-06-14 19:50:50,Health insurance stocks slide after UnitedHealth warns more surgeries will drive up medical costs,CNBC,https://www.cnbc.com/2023/06/14/health-stocks-slide-after-unitedhealth-warns-of-higher-medical-costs.html,general
577,2023-06-14 19:50:29,Here’s what happened in crypto today,Cointelegraph,https://cointelegraph.com/news/what-happened-in-crypto-today,crypto
578,2023-06-14 19:39:17,DeFi Platform EigenLayer Rolls Out Restaking Protocol on Ethereum Mainnet,CoinDesk,https://www.coindesk.com/business/2023/06/14/defi-platform-eigenlayer-rolls-out-restaking-protocol-on-ethereum-mainnet/?utm_medium=referral&utm_source=rss&utm_campaign=headlines,crypto
579,2023-06-14 19:37:15,L3Harris certifies compliance with FTC on Aerojet planned acquisition - report,SeekingAlpha,https://seekingalpha.com/news/3979927-l3harris-certifies-compliance-with-ftc-on-aerojet-planned-acquisition-report?utm_source=feed_news_m_a&utm_medium=referral,merger
580,2023-06-14 19:35:00,Haru Invest files criminal complaint against consignment operator,Cointelegraph,https://cointelegraph.com/news/haru-invest-files-criminal-complaint-against-consignment-operator,crypto
581,2023-06-14 19:26:30,Golden Knights' Stanley Cup win cements Las Vegas as a big-time sports city,CNBC,https://www.cnbc.com/2023/06/14/golden-knights-win-stanley-cup-vegas-sports-city.html,general
582,2023-06-14 19:25:00,Calera Capital Closes $750 Million Single-Asset Continuation Fund for ImageFIRST,BusinessWire,http://www.businesswire.com/news/home/20230614609951/en/Calera-Capital-Closes-750-Million-Single-Asset-Continuation-Fund-for-ImageFIRST/?feedref=JjAwJuNHiystnCoBq_hl-Rc4vIAVcHHkbDcwJimU8QtrtlakeQ9hNboBqTAWIjTge3KWq9s9jif-UkBjBsFRyYAbRTSLTc1mgvhPlnaBA55M-oupQnbXnhKsYk8RmHF_kAy2gZikaX3QWV6xOvgFlA==,merger
583,2023-06-14 19:21:19,Canaccord drops as management-led buyout offer expires,SeekingAlpha,https://seekingalpha.com/news/3979919-canaccord-drops-as-management-led-buyout-offer-expires?utm_source=feed_news_m_a&utm_medium=referral,merger
584,2023-06-14 19:10:00,Market Extra: Tesla’s stock is the most overbought in nearly 2 years,MarketWatch,https://www.marketwatch.com/story/teslas-stock-is-the-most-overbought-in-nearly-2-years-4b770d1f,general
585,2023-06-14 19:00:00,"Puma launches metaverse experience: Nifty Newsletter, June 7–13",Cointelegraph,https://cointelegraph.com/news/puma-launches-metaverse-experience-nifty-newsletter-june-7-13,crypto
586,2023-06-14 18:55:52,Why is the BNB price up today?,Cointelegraph,https://cointelegraph.com/news/why-is-bnb-price-up-today,crypto
587,2023-06-14 18:46:38,NASDAQ index back in positive territory,Forexlive,https://www.forexlive.com/news/nasdaq-index-back-in-positive-territory-20230614/,forex
588,2023-06-14 18:45:00,Your Digital Self: This AI-powered stock portfolio beat the S&P 500 and left market pros in the dust,MarketWatch,https://www.marketwatch.com/story/this-ai-powered-stock-portfolio-beat-the-s-p-500-and-left-market-pros-in-the-dust-f01dce4b,general
589,2023-06-14 18:45:00,European Union AI Act passes in parliament,Cointelegraph,https://cointelegraph.com/news/european-union-ai-act-passes-in-parliament,crypto
590,2023-06-14 18:44:00,Brett Arends's ROI: America may now be in a youth-cession: Consumers over age 60 are propping up the economy,MarketWatch,https://www.marketwatch.com/story/america-may-now-be-in-a-youth-cession-consumers-over-age-60-are-propping-up-the-economy-e6dd9011,general
591,2023-06-14 18:27:17,US dollar moves higher. Stocks move lower. Yields move higher,Forexlive,https://www.forexlive.com/technical-analysis/us-dollar-was-higher-stocks-move-lower-yields-move-higher-20230614/,forex
592,2023-06-14 18:15:00,"Fed Pauses for Now but Signals Higher Peak Rate, Gold Prices Shift into Reverse",Dailyfx,https://www.dailyfx.com/news/fomc-fed-pauses-for-now-but-signals-higher-peak-rate-gold-prices-shift-into-reverse-20230614.html,forex
593,2023-06-14 18:14:00,"The Ratings Game: AMD, Nvidia face ‘tight’ budgets from cloud-service providers even as AI grows",MarketWatch,https://www.marketwatch.com/story/amd-nvidia-face-tight-budgets-from-cloud-service-providers-even-as-ai-grows-aed13ea,general
594,2023-06-14 18:10:04,2-year Treasury yield jumps as Fed says more rate hikes are ahead,CNBC,https://www.cnbc.com/2023/06/14/treasury-yields-dip-ahead-of-fed-announcement.html,general
595,2023-06-14 18:08:00,The Fed: Fed sees resilient economy and low unemployment prolonging high inflation,MarketWatch,https://www.marketwatch.com/story/fed-sees-resilient-economy-and-low-unemployment-prolonging-high-inflation-6154c5f9,general
596,2023-06-14 18:05:00,"The Fed: Fed skips June rate rise, points to two more 25 basis point interest-rate hikes this year",MarketWatch,https://www.marketwatch.com/story/fed-skips-june-rate-rise-points-to-two-more-25-basis-point-interest-rate-hikes-this-year-92115113,general
597,2023-06-14 18:00:00,"Commercial Court Rejects Akkadian&apos;s Request to Postpone the Merger Vote: Pherecydes and Erytech Shareholders Will Be Able to Vote on the Merger on June 23, 2023",BusinessWire,http://www.businesswire.com/news/home/20230614702022/en/Commercial-Court-Rejects-Akkadians-Request-to-Postpone-the-Merger-Vote-Pherecydes-and-Erytech-Shareholders-Will-Be-Able-to-Vote-on-the-Merger-on-June-23-2023/?feedref=JjAwJuNHiystnCoBq_hl-Rc4vIAVcHHkbDcwJimU8QtrtlakeQ9hNboBqTAWIjTge3KWq9s9jif-U,merger
598,2023-06-14 17:58:10,Some levels ahead of the FOMC rate decision,Forexlive,https://www.forexlive.com/news/some-levels-ahead-of-the-fomc-rate-decision-20230614/,forex
599,2023-06-14 17:58:00,: Carnival’s bonds are drawing strong buying interest along with the stock,MarketWatch,https://www.marketwatch.com/story/carnivals-bonds-are-drawing-strong-buying-interest-along-with-the-stock-73ec137b,general
600,2023-06-14 17:45:46,Gary Gensler’s Catch-22 Vision of ‘Regulated’ Crypto Brokers,CoinDesk,https://www.coindesk.com/consensus-magazine/2023/06/14/gary-genslers-catch-22-vision-of-regulated-crypto-brokers/?utm_medium=referral&utm_source=rss&utm_campaign=headlines,crypto
601,2023-06-14 17:45:00,South Korean Bitcoin lending platform Delio pauses withdrawals,Cointelegraph,https://cointelegraph.com/news/south-korean-bitcoin-lending-platform-delio-pauses-withdrawals,crypto
602,2023-06-14 17:39:45,iRobot gains ahead of UK antitrust decision on Amazon deal,SeekingAlpha,https://seekingalpha.com/news/3979897-irobot-gains-ahead-of-uk-antitrust-decision-on-amazon-deal?utm_source=feed_news_m_a&utm_medium=referral,merger
603,2023-06-14 17:38:11,"Price analysis 6/14: BTC, ETH, BNB, XRP, ADA, DOGE, SOL, MATIC, LTC, DOT",Cointelegraph,https://cointelegraph.com/news/price-analysis-6-14-btc-eth-bnb-xrp-ada-doge-sol-matic-ltc-dot,crypto
604,2023-06-14 17:33:00,Key Words: Trump arraigned again: What does arraignment mean?,MarketWatch,https://www.marketwatch.com/story/trump-arraigned-again-what-does-arraignment-mean-e71ffa26,general
605,2023-06-14 17:31:00,": Pride-decor bans at Starbucks? Union says it’s seen ‘dozens’ of reports, pushing back against company denial.",MarketWatch,https://www.marketwatch.com/story/pride-decor-bans-at-starbucks-union-says-its-seen-dozens-of-reports-pushing-back-against-company-denial-5481cee6,general
606,2023-06-14 17:16:43,"32-year-old spent $2,000 setting up an Airbnb in her neighbor's barn—now her rentals bring in $2.88 million a year",CNBC,https://www.cnbc.com/2023/06/14/be-still-getaways-from-airbnb-side-hustle-to-full-time-rental-startup.html,general
607,2023-06-14 17:16:00,Outside the Box: Hollywood writers’ strike is about more than money. It’s also about having power over AI.,MarketWatch,https://www.marketwatch.com/story/hollywood-writers-strike-is-about-more-than-money-its-also-about-having-power-over-ai-adbe3cba,general
608,2023-06-14 17:15:00,"Binance applies to deregister in Cyprus, says focus is on 'larger markets'",Cointelegraph,https://cointelegraph.com/news/binance-applies-to-deregister-in-cyprus,crypto
609,2023-06-14 17:06:46,5 key highlights of the SEC’s lawsuit against Binance,Cointelegraph,https://cointelegraph.com/news/5-key-highlights-sec-lawsuit-binance,crypto
610,2023-06-14 16:57:00,"Earnings Outlook: Kroger’s first-quarter earnings may get boost from pharmacy sales, but Albertson’s deal unlikely to close soon, analysts say",MarketWatch,https://www.marketwatch.com/story/krogers-first-quarter-earnings-may-get-boost-from-pharmacy-sales-but-albertsons-deal-unlikely-to-close-soon-analysts-say-9eff0a8c,general
611,2023-06-14 16:47:03,USDCAD moves to a new session low ahead of Fed rate decision,Forexlive,https://www.forexlive.com/technical-analysis/usdcad-moves-to-a-new-session-low-20230614/,forex
612,2023-06-14 16:42:00,": Charles Schwab sees Q2 revenue decline of up to 11%, but its stock and bond investors mostly shrug it off",MarketWatch,https://www.marketwatch.com/story/charles-schwab-total-client-assets-up-5-from-year-ago-to-7-65-trillion-in-may-fa940dfe,general
613,2023-06-14 16:37:59,Brazil’s president signs law aimed at having central bank regulate crypto firms,Cointelegraph,https://cointelegraph.com/news/brazil-president-signs-law-central-bank-regulate-crypto-firms,crypto
614,2023-06-14 16:37:15,Hexo investors greenlight buyout deal with Tilray,SeekingAlpha,https://seekingalpha.com/news/3979887-hexo-stock-falls-investors-clear-buyout-deal-tilray?utm_source=feed_news_m_a&utm_medium=referral,merger
615,2023-06-14 16:36:00,Key Words: Mike Pence says ‘we’re all anxiously awaiting what the Fed will decide today’,MarketWatch,https://www.marketwatch.com/story/mike-pence-says-were-all-anxiously-awaiting-what-the-fed-will-decide-today-6702581,general
616,2023-06-14 16:30:00,Washington Watch: Does the 14th Amendment disqualify Donald Trump from being elected president again? It’s ‘not real clear.’,MarketWatch,https://www.marketwatch.com/story/does-the-14th-amendment-disqualify-donald-trump-from-being-elected-president-again-its-not-real-clear-36881cc8,general
617,2023-06-14 16:28:33,It's 'kind of scary': Paul McCartney used A.I. to reunite with John Lennon on new Beatles record,CNBC,https://www.cnbc.com/2023/06/14/paul-mccartney-used-ai-to-reunite-with-john-lennon-on-new-beatles-song.html,general
618,2023-06-14 16:24:00,Arlington Capital Partners Announces the Acquisition of Pegasus Steel,BusinessWire,http://www.businesswire.com/news/home/20230614710565/en/Arlington-Capital-Partners-Announces-the-Acquisition-of-Pegasus-Steel/?feedref=JjAwJuNHiystnCoBq_hl-Rc4vIAVcHHkbDcwJimU8QtrtlakeQ9hNboBqTAWIjTge3KWq9s9jif-UkBjBsFRyYAbRTSLTc1mgvhPlnaBA55M-oupQnbXnhKsYk8RmHF_kAy2gZikaX3QWV6xOvgFlA==,merger
619,2023-06-14 16:23:21,Your job rejection may have been an A.I. mistake—how to spot and fix it,CNBC,https://www.cnbc.com/2023/06/14/job-rejections-can-be-ai-mistakes-how-to-spot-and-fix-them.html,general
620,2023-06-14 16:21:18,USDCHF sellers take firm control.  Take pair to lowest level since May 22.,Forexlive,https://www.forexlive.com/technical-analysis/usdchf-sellers-take-firm-control-take-pair-to-lowest-level-since-may-22-20230614/,forex
621,2023-06-14 16:10:34,BCB Group Abandons Sutor Bank Acquisition on Regulatory Delay,CoinDesk,https://www.coindesk.com/business/2023/06/14/bcb-group-abandons-sutor-bank-acquisition-on-regulatory-delay/?utm_medium=referral&utm_source=rss&utm_campaign=headlines,crypto
622,2023-06-14 16:05:00,: Tesla short sellers are down billions after stock’s winning streak,MarketWatch,https://www.marketwatch.com/story/tesla-short-sellers-are-down-billions-after-stocks-winning-streak-1cc9f0fd,general
623,2023-06-14 16:00:04,EU Attacks Abuse of GOOGLE Ad Tech Power; Breakup Threat...,Bloomberg,https://www.bloomberg.com/news/articles/2023-06-14/google-hit-with-eu-charge-sheet-over-ad-tech-dominance,general
624,2023-06-14 16:00:00,: UnitedHealth’s stock chops more than 230 points off the Dow’s price,MarketWatch,https://www.marketwatch.com/story/unitedhealth-stocks-tumble-was-chopping-more-than-280-points-off-the-dows-price-51e96250,general
625,2023-06-14 16:00:00,"NABP Acquires Patient Safety Tool From Chronicled, Inc.",GlobalNewswire,https://www.globenewswire.com/news-release/2023/06/14/2688321/0/en/NABP-Acquires-Patient-Safety-Tool-From-Chronicled-Inc.html,merger
626,2023-06-14 16:00:00,The Graph Starts Migrating its Settlement Layer to Arbitrum from Ethereum,CoinDesk,https://www.coindesk.com/tech/2023/06/14/the-graph-starts-migrating-its-settlement-layer-to-arbitrum-from-ethereum/?utm_medium=referral&utm_source=rss&utm_campaign=headlines,crypto
627,2023-06-14 16:00:00,Israeli crypto entrepreneur joins privacy-focused project amid fraud allegations,Cointelegraph,https://cointelegraph.com/news/israeli-crypto-entrepreneur-joins-privacy-focused-project-amid-fraud-allegations,crypto
628,2023-06-14 15:54:00,Flying into the Future: The Evolution of Drone Deliveries,GlobalNewswire,https://www.globenewswire.com/news-release/2023/06/14/2688311/0/en/Flying-into-the-Future-The-Evolution-of-Drone-Deliveries.html,merger
629,2023-06-14 15:53:00,"The Ratings Game: Coherent’s stock rockets, leading optical names higher after EV product announcement",MarketWatch,https://www.marketwatch.com/story/coherent-stock-surges-leading-optical-names-higher-after-ev-product-announcement-dda8a55c,general
630,2023-06-14 15:43:41,Nvidia trades to a new all-time high. AI euphoria continues.,Forexlive,https://www.forexlive.com/technical-analysis/nvidia-trades-to-a-new-all-time-high-ai-euphoria-continues-20230614/,forex
631,2023-06-14 15:43:00,Deep Dive: Patience can pay off tremendously for investors in the stock market. Here’s how one fund manager does it.,MarketWatch,https://www.marketwatch.com/story/patience-can-pay-off-tremendously-for-investors-in-the-stock-market-heres-how-one-fund-manager-does-it-9c8ecda1,general
632,2023-06-14 15:33:39,We're selling shares of this retailer on the back of a recent surge,CNBC,https://www.cnbc.com/2023/06/14/were-selling-shares-of-this-retailer-on-the-back-of-a-recent-surge-.html,general
633,2023-06-14 15:30:00,Vital Signs: Pulse Oximeter Market Shows Strong Vitality,GlobalNewswire,https://www.globenewswire.com/news-release/2023/06/14/2688293/0/en/Vital-Signs-Pulse-Oximeter-Market-Shows-Strong-Vitality.html,merger
634,2023-06-14 15:30:00,: Do you have a high-yield savings account? Warning: This could stop you from accessing cash in a hurry.,MarketWatch,https://www.marketwatch.com/story/do-you-have-a-high-yield-savings-account-warning-this-could-stop-you-from-accessing-cash-in-a-hurry-a2816221,general
635,2023-06-14 15:26:00,Proposed Tender Offer From SoftBank Group to Acquire Balyo’s Shares,BusinessWire,http://www.businesswire.com/news/home/20230614965601/en/Proposed-Tender-Offer-From-SoftBank-Group-to-Acquire-Balyo%E2%80%99s-Shares/?feedref=JjAwJuNHiystnCoBq_hl-Rc4vIAVcHHkbDcwJimU8QtrtlakeQ9hNboBqTAWIjTge3KWq9s9jif-UkBjBsFRyYAbRTSLTc1mgvhPlnaBA55M-oupQnbXnhKsYk8RmHF_kAy2gZikaX3QWV6xOvgFlA==,merger
636,2023-06-14 15:17:00,: European Commission says it may want to break up Google’s ad-tech business,MarketWatch,https://www.marketwatch.com/story/european-commission-says-it-may-want-to-break-up-googles-ad-tech-business-e92668c1,general
637,2023-06-14 15:08:31,EURUSD moves above next target swing area and looks to the 50% midpoint,Forexlive,https://www.forexlive.com/technical-analysis/eurusd-moves-above-next-target-swing-area-and-looks-to-the-50-midpoint-20230614/,forex
