,implied_volatility,open_interest,break_even_price,day_close,day_high,last_updated,day_low,day_open,day_change_percent,day_change,previous_close,day_volume,day_vwap,contract_type,exercise_style,expiration_date,shares_per_contract,strike_price,option_symbol,delta,gamma,theta,vega,ask,ask_size,bid,bid_size,quote_last_updated,midpoint,conditions,exchange,price,sip_timestamp,size,change_to_break_even,underlying_last_updated,underlying_price,underlying_ticker
681,0.7451073363286136,73,16.95,,,1.6881552e+18,,,,,1.02,,,put,american,2023-10-20,100,18.0,,-0.16384461301865072,0.0254526083435979,-0.01078784361718434,0.03047723688752327,1.16,11,0.94,180,,1.05,[232],308.0,1.02,1.6881340807964308e+18,2.0,-7.37,,,
313,0.5900284221033926,73,26.6,,,1.6881552e+18,,,,,1.18,,,call,american,2023-07-28,100,25.5,,0.42228442208865974,0.10223146482069735,-0.030121140259787738,0.02669430883371425,1.22,1,0.98,6,,1.1,[209],303.0,1.18,1.6881551043861824e+18,1.0,2.28,,,
982,,73,24.375,,,1.6796016e+18,,,,,63.0,,,put,american,2024-01-19,100,85.0,,,,,,61.45,76,59.8,78,,60.625,[209],315.0,63.0,1.67958722359e+18,1.0,0.055,,,
488,1.1432681335126829,75,52.67,,,1.6867728e+18,,,,,0.54,,,call,american,2023-08-18,100,52.5,,0.04664689994741662,0.009764916486477508,-0.01050918226669445,0.006631539015753001,0.22,1,0.12,219,,0.17,[227],312.0,0.54,1.68675046868e+18,1.0,28.35,,,
903,0.7782210495911474,76,53.445,,,1.6866864e+18,,,,,1.4,,,call,american,2024-01-19,100,52.5,,0.15921700790598536,0.01716727294825841,-0.008884302318049585,0.047172946555378126,1.08,76,0.81,59,,0.945,[209],315.0,1.4,1.686676230337e+18,6.0,29.125,,,
522,0.7197008988407373,76,23.35,,,1.6867728e+18,,,,,5.6,,,put,american,2023-08-18,100,28.75,,-0.6947884095618013,0.05773364662412543,-0.02116873873593608,0.03276863260265364,5.7,95,5.1,99,,5.4,[209],307.0,5.6,1.68676600787e+18,1.0,-0.97,,,
828,0.7546627443214279,76,16.79,,,1.6880688e+18,,,,,1.91,,,put,american,2023-12-15,100,18.75,,-0.21145655993196585,0.023700785055428854,-0.01000561277613309,0.046796197218292306,2.13,51,1.79,203,,1.96,[209],325.0,1.91,1.6880515685313661e+18,1.0,-7.53,,,
682,0.7305245991368617,77,17.66,,,1.6881552e+18,,,,,1.25,,,put,american,2023-10-20,100,19.0,,-0.19838448751750287,0.028865514955398013,-0.011664768882843188,0.03895158985107794,1.47,11,1.21,182,,1.34,[209],313.0,1.25,1.6881482836574195e+18,10.0,-6.66,,,
1151,0.8265744187227236,78,18.875,,,1.6866864e+18,,,,,16.3,,,put,american,2025-01-17,100,35.0,,-0.4420790375311116,0.018129127147081352,-0.006505763192216434,0.11855282588337003,18.5,390,13.75,408,,16.125,[227],312.0,16.3,1.686685379046e+18,1.0,-5.44,,,
205,0.5798793927547696,78,25.28,,,1.6881552e+18,,,,,1.93,,,call,american,2023-07-21,100,23.5,,0.6340981921160199,0.1159899826892661,-0.03350293821449832,0.021782125859415385,1.91,629,1.65,143,,1.78,[209],307.0,1.93,1.688152549631342e+18,58.0,0.96,,,
970,0.8769023934890247,78,23.7,,,1.6824528e+18,,,,,34.35,,,put,american,2024-01-19,100,52.5,,-0.8355062897752753,0.021645254374350636,-0.006780633003623516,0.03991364285685012,29.4,1,28.2,153,,28.8,[240],304.0,34.35,1.682450013784e+18,1.0,-0.62,,,
642,0.6295444863999873,79,25.075,,,1.6880688e+18,,,,,8.57,,,call,american,2023-10-20,100,17.0,,0.8956367569747893,0.021704324775141365,-0.008886533477570601,0.02764974883456146,8.5,261,7.65,41,,8.075,[232],322.0,8.57,1.6880457198047217e+18,1.0,0.755,,,
744,0.7583844692045045,79,14.37,,,1.6863408e+18,,,,,1.11,,,put,american,2023-11-17,100,15.0,,-0.09508318829616516,0.015079033308790745,-0.006648122234131138,0.02879903150958134,0.71,65,0.55,124,,0.63,[227],308.0,1.11,1.686319367261e+18,1.0,-9.95,,,
601,0.852067853232479,79,13.775,,,1.6866864e+18,,,,,0.36,,,put,american,2023-09-15,100,14.0,,-0.04858624064597974,0.010814513320360696,-0.006184920435813986,0.013930287229861333,0.3,84,0.15,82,,0.225,[209],304.0,0.36,1.686677110508e+18,1.0,-10.5,,,
954,0.7854171195659315,79,21.325,,,1.6875504e+18,,,,,10.5,,,put,american,2024-01-19,100,31.25,,-0.551395331391751,0.02988471979365441,-0.011796791853878708,0.06797058549727321,10.35,29,9.5,421,,9.925,[209],316.0,10.5,1.687530514029e+18,10.0,-3.0,,,
524,0.7569808536238878,80,23.7,,,1.6860816e+18,,,,,8.06,,,put,american,2023-08-18,100,31.25,,-0.7834941638769138,0.046744024580312626,-0.018044208483029258,0.02601687790950903,7.9,70,7.2,198,,7.55,[232],308.0,8.06,1.686066671729e+18,1.0,-0.62,,,
285,,80,24.325,,,1.6881552e+18,,,,,20.18,,,put,american,2023-07-21,100,45.0,,,,,,21.15,82,20.2,1,,20.675,[227],309.0,20.18,1.6881353728301586e+18,1.0,0.005,,,
232,15.913638733949243,80,0.5,,,1.6868592e+18,,,,,0.01,,,put,american,2023-07-21,100,3.0,,-0.007844198125055048,0.0001983865488829371,-0.05191150855861449,0.0012129890976802775,5.0,1,0.0,0,,2.5,[209],303.0,0.01,1.686856788326e+18,4.0,-23.8,,,
1048,0.8017042398462352,80,12.83,,,1.6879824e+18,,,,,2.21,,,put,american,2024-06-21,100,15.0,,-0.14531010351114984,0.012053958071001252,-0.005560975760763636,0.05686747567138295,2.43,323,1.91,274,,2.17,[236],322.0,2.21,1.687969998345e+18,1.0,-11.5,,,
485,1.0815631846432985,81,47.74,,,1.6878096e+18,,,,,0.2,,,call,american,2023-08-18,100,47.5,,0.06517996163190251,0.013299977505474967,-0.012829379104631548,0.012629604030919282,0.3,313,0.18,185,,0.24,[209],304.0,0.2,1.687807017358e+18,3.0,23.42,,,
306,0.5866925070687234,81,24.97,,,1.6881552e+18,,,,,2.97,,,call,american,2023-07-28,100,22.0,,0.769067076290523,0.0796379770411893,-0.024401760878492426,0.0212316152537875,3.2,160,2.74,91,,2.97,[232],308.0,2.97,1.688154953368402e+18,1.0,0.65,,,
211,0.6434887518803205,83,27.195,,,1.6881552e+18,,,,,0.71,,,call,american,2023-07-21,100,26.5,,0.3155398260111264,0.09841919049854664,-0.034000727694649464,0.020548118442944463,0.75,301,0.64,304,,0.695,[233],302.0,0.71,1.6881543165108995e+18,1.0,2.875,,,
838,0.7829912561319157,85,21.75,,,1.6879824e+18,,,,,9.88,,,put,american,2023-12-15,100,31.25,,-0.5789878298590105,0.03234532168314361,-0.012881848967180434,0.06231015556639088,9.9,51,9.1,370,,9.5,[209],325.0,9.88,1.687962008577e+18,1.0,-2.57,,,
149,0.5673767794147043,85,21.36,,,1.6881552e+18,,,,,0.13,,,put,american,2023-07-14,100,21.5,,-0.10729079349600981,0.07275063305163301,-0.018597906338155,0.007375655315923949,0.15,32,0.13,49,,0.14,[209],316.0,0.13,1.6881545755884954e+18,1.0,-2.96,,,
905,0.8076776728117716,85,58.28,,,1.687464e+18,,,,,0.73,,,call,american,2024-01-19,100,57.5,,0.13309117130310072,0.01479716295640324,-0.008216203784027877,0.04937579973560338,0.92,112,0.64,112,,0.78,[209],316.0,0.73,1.687444550148e+18,1.0,33.96,,,
687,0.7386176951622268,85,20.45,,,1.6880688e+18,,,,,3.35,,,put,american,2023-10-20,100,24.0,,-0.3975173442466184,0.04036050765749765,-0.01606352776297192,0.05115458286667035,3.75,14,3.35,319,,3.55,[209],322.0,3.35,1.6880609767853983e+18,1.0,-3.87,,,
541,,86,24.325,,,1.6866864e+18,,,,,29.42,,,put,american,2023-08-18,100,55.0,,,,,,31.2,67,30.15,80,,30.675,[232],308.0,29.42,1.686664820525e+18,1.0,0.005,,,
751,0.731039866232236,87,19.08,,,1.6863408e+18,,,,,3.98,,,put,american,2023-11-17,100,22.0,,-0.31569029695806644,0.033103370816075256,-0.01291942900942628,0.0540113005805946,3.15,15,2.69,226,,2.92,[232],308.0,3.98,1.686334800026e+18,1.0,-5.24,,,
754,0.7373307405681339,87,20.45,,,1.6881552e+18,,,,,4.26,,,put,american,2023-11-17,100,25.0,,-0.42389137158527285,0.036712977371491685,-0.014174287723313306,0.05820989885302225,4.8,84,4.3,317,,4.55,[232],322.0,4.26,1.68813395742693e+18,1.0,-3.87,,,
215,0.7461805014748601,87,28.965,,,1.6881552e+18,,,,,0.47,,,call,american,2023-07-21,100,28.5,,0.20851889907343432,0.06839926694372882,-0.03151267929218227,0.016343875665242404,0.52,183,0.41,59,,0.465,[209],313.0,0.47,1.6881529711739167e+18,1.0,4.645,,,
349,0.584947275995341,88,21.07,,,1.6881552e+18,,,,,0.36,,,put,american,2023-07-28,100,21.5,,-0.18827729923125622,0.07151145346128727,-0.019139827760371503,0.01605023516709933,0.52,290,0.34,718,,0.43,[227],309.0,0.36,1.6881327805244065e+18,4.0,-3.25,,,
964,0.8368437604337579,88,23.125,,,1.6860816e+18,,,,,21.15,,,put,american,2024-01-19,100,43.75,,-0.7522672504811785,0.025074764298452824,-0.008933333766981704,0.058327190938636544,21.15,11,20.1,95,,20.625,[209],304.0,21.15,1.68607548586e+18,1.0,-1.2,,,
1119,0.6405441228134594,88,24.75,,,1.6868592e+18,,,,,20.0,,,call,american,2025-01-17,100,5.0,,0.9937066229721571,0.0009111097449840291,-0.000920465527305415,0.005086001874790671,22.0,176,17.5,214,,19.75,[209],300.0,20.0,1.686843038088e+18,1.0,0.43,,,
795,0.7316437453878465,89,39.175,,,1.6879824e+18,,,,,1.68,,,call,american,2023-12-15,100,37.5,,0.2803949751861467,0.028092712560272674,-0.012955017667763165,0.05386398622379733,1.83,155,1.52,75,,1.675,[209],313.0,1.68,1.687982180445e+18,1.0,14.855,,,
1045,1.0282675394252474,89,4.775,,,1.6879824e+18,,,,,0.1,,,put,american,2024-06-21,100,5.0,,-0.01691494214619036,0.0017006522980372828,-0.0013977649958126644,0.00885227729531546,0.35,324,0.1,5,,0.225,[209],313.0,0.1,1.687961319641e+18,14.0,-19.5,,,
599,0.9262765058434389,89,11.87,,,1.6878096e+18,,,,,0.15,,,put,american,2023-09-15,100,12.0,,-0.027625939601328125,0.006195649466433354,-0.004210603123089629,0.007414419263107601,0.21,88,0.05,193,,0.13,[233],302.0,0.15,1.687808039934e+18,4.0,-12.5,,,
1149,0.8492190870718435,89,17.225,,,1.687896e+18,,,,,12.5,,,put,american,2025-01-17,100,30.0,,-0.3646139082490737,0.015971442448091525,-0.00652635255266464,0.1130389182848482,14.5,439,11.05,272,,12.775,[236],301.0,12.5,1.687894766402e+18,2.0,-7.09,,,
871,,90,24.6,,,1.6868592e+18,,,,,13.83,,,call,american,2024-01-19,100,11.25,,,,,,13.9,30,12.8,84,,13.35,[232],308.0,13.83,1.686856259816e+18,2.0,0.28,,,
503,2.7318667847875515,91,5.63,,,1.6881552e+18,,,,,0.01,,,put,american,2023-08-18,100,6.0,,-0.026690180538584088,0.0025693458736858986,-0.015691039123114606,0.006727264430396581,0.74,2500,0.0,0,,0.37,[219],323.0,0.01,1.688131801931551e+18,1.0,-18.7,,,
1009,0.6265272866634979,91,31.825,,,1.6881552e+18,,,,,5.0,,,call,american,2024-04-19,100,27.0,,0.5664678452412907,0.02894506067814687,-0.010503190296881966,0.08636308324180325,5.25,460,4.4,563,,4.825,[209],303.0,5.0,1.6881343061413343e+18,1.0,7.505,,,
1019,0.7867338265041357,92,13.295,,,1.6878096e+18,,,,,2.05,,,put,american,2024-04-19,100,15.0,,-0.13809491229138385,0.013154696953934978,-0.00595710471756094,0.05253892840417917,1.91,221,1.5,257,,1.705,[219],301.0,2.05,1.68780012304e+18,11.0,-11.0,,,
74,,92,24.35,,,1.6881552e+18,,,,,3.26,,,put,american,2023-07-07,100,28.0,,,,,,4.0,77,3.3,265,,3.65,[232],312.0,3.26,1.688133293329706e+18,2.0,0.03,,,
308,0.5594302484422007,93,25.225,,,1.6881552e+18,,,,,2.22,,,call,american,2023-07-28,100,23.0,,0.6819158518274128,0.09932163101937198,-0.027186465006215087,0.021840426409842767,2.4,105,2.05,11,,2.225,[240],302.0,2.22,1.688154903622585e+18,1.0,0.905,,,
1096,0.6131508714726827,93,31.975,,,1.6879824e+18,,,,,6.52,,,call,american,2024-10-18,100,25.0,,0.656324221158777,0.02192156221410819,-0.007987677924789514,0.10112780825325059,7.75,437,6.2,262,,6.975,[232],308.0,6.52,1.687979250329e+18,1.0,7.655,,,
1039,0.6129245722862381,94,32.325,,,1.6880688e+18,,,,,5.9,,,call,american,2024-06-21,100,27.0,,0.5840043922798877,0.026601208661608512,-0.009385641286521886,0.09415718016279864,5.75,371,4.9,586,,5.325,[209],322.0,5.9,1.68804709097989e+18,8.0,8.005,,,
728,0.7002834885247562,94,34.03,,,1.6879824e+18,,,,,2.0,,,call,american,2023-11-17,100,32.0,,0.35293730570717363,0.035620998623942295,-0.01511281284389795,0.059178686363519244,2.18,118,1.88,6,,2.03,[209],325.0,2.0,1.687981619363e+18,1.0,9.71,,,
769,0.8366404231689705,94,23.325,,,1.6862544e+18,,,,,19.99,,,put,american,2023-11-17,100,40.0,,-0.7706393797707342,0.02773648336207191,-0.010897924511301824,0.04732209921954893,17.15,14,16.2,153,,16.675,[227],309.0,19.99,1.686234894911e+18,1.0,-0.995,,,
4,2.461632258222782,96,24.475,,,1.6880688e+18,,,,,9.93,,,call,american,2023-07-07,100,15.0,,0.9588322512387127,0.011848966284957779,-0.06020083015142814,0.0024012226041239507,9.9,119,9.05,109,,9.475,[232],322.0,9.93,1.688050358789788e+18,5.0,0.155,,,
1036,0.591897413451639,96,28.025,,,1.6879824e+18,,,,,8.05,,,call,american,2024-06-21,100,20.0,,0.7619894108653766,0.022138553331799257,-0.007783363225446776,0.07797553183809307,8.6,327,7.45,528,,8.025,[209],303.0,8.05,1.687979822831e+18,3.0,3.705,,,
539,1.0905918577347922,96,24.275,,,1.6881552e+18,,,,,25.47,,,put,american,2023-08-18,100,50.0,,-0.9688055009977417,0.01215639526754442,-0.004916017979938483,0.004708683976643485,26.25,119,25.2,84,,25.725,[233],302.0,25.47,1.6881535627701074e+18,1.0,-0.045,,,
490,1.2171563524503466,96,57.655,,,1.6879824e+18,,,,,0.15,,,call,american,2023-08-18,100,57.5,,0.04070337814912448,0.008129274066945403,-0.009910203197254412,0.006914404296796763,0.23,125,0.08,131,,0.155,[209],304.0,0.15,1.687959016689e+18,1.0,33.335,,,
1153,0.8258768803582599,97,19.85,,,1.6843536e+18,,,,,22.5,,,put,american,2025-01-17,100,40.0,,-0.4976658835203711,0.018858520847566087,-0.006152116804463993,0.1147612029215891,22.5,379,17.8,425,,20.15,[209],307.0,22.5,1.684337994497e+18,10.0,-4.47,,,
588,0.8900218073427388,98,39.77,,,1.6881552e+18,,,,,0.78,,,call,american,2023-09-15,100,39.0,,0.17187431913083553,0.026086119539685194,-0.017268349547130784,0.02484500810554871,0.83,15,0.71,1,,0.77,[209],313.0,0.78,1.6881538532865577e+18,1.0,15.45,,,
749,0.7280241746715537,98,18.0,,,1.6881552e+18,,,,,1.95,,,put,american,2023-11-17,100,20.0,,-0.24348833539815945,0.029373999001675585,-0.011563990141732997,0.04480635142041674,2.16,48,1.84,236,,2.0,[209],325.0,1.95,1.6881529711997888e+18,1.0,-6.32,,,
942,0.762396670530399,99,14.855,,,1.6879824e+18,,,,,1.39,,,put,american,2024-01-19,100,16.25,,-0.148780989630824,0.017251443299037307,-0.00747892970268407,0.04686442938478767,1.54,14,1.25,272,,1.395,[209],322.0,1.39,1.687978899247e+18,7.0,-9.46,,,
960,0.8299888774884414,99,22.55,,,1.6862544e+18,,,,,18.74,,,put,american,2024-01-19,100,38.75,,-0.6832920102347643,0.02700923487473351,-0.01063215805485375,0.05737576515186465,16.75,53,15.65,372,,16.2,[209],325.0,18.74,1.686248426482e+18,9.0,-1.77,,,
827,0.7608645076917357,99,15.965,,,1.687896e+18,,,,,1.7,,,put,american,2023-12-15,100,17.5,,-0.17459778331648707,0.02091263701425146,-0.009056846398217733,0.04489375147819878,1.68,55,1.39,179,,1.535,[209],316.0,1.7,1.687889411652e+18,1.0,-8.35,,,
493,1.3066100319467557,100,65.125,,,1.6881552e+18,,,,,0.06,,,call,american,2023-08-18,100,65.0,,0.031704727514153166,0.0061295030809059604,-0.008604908492350327,0.007322431606879788,0.17,225,0.08,310,,0.125,[209],304.0,0.06,1.6881430864622927e+18,1.0,40.805,,,
1130,0.5948989244329304,100,37.35,,,1.6867728e+18,,,,,7.2,,,call,american,2025-01-17,100,32.0,,0.5384551232770867,0.022419183189844337,-0.007571375083282212,0.11164000830626863,6.45,392,4.25,802,,5.35,[219],301.0,7.2,1.686760312489e+18,1.0,13.03,,,
1006,0.6024265292937766,100,27.575,,,1.6881552e+18,,,,,7.65,,,call,american,2024-04-19,100,20.0,,0.7610703350823597,0.024159664995989313,-0.00866078696208488,0.07164139665552033,8.0,51,7.15,259,,7.575,[209],303.0,7.65,1.6881531642453868e+18,2.0,3.255,,,
311,0.5884906056228718,101,26.0,,,1.6881552e+18,,,,,1.92,,,call,american,2023-07-28,100,24.5,,0.5225157095281869,0.10472347691233161,-0.030952969623332084,0.026014902095813613,1.68,99,1.32,15,,1.5,[219],312.0,1.92,1.6881502243439508e+18,1.0,1.68,,,
901,0.7653324969902231,101,49.87,,,1.6879824e+18,,,,,0.95,,,call,american,2024-01-19,100,48.75,,0.18580073784381246,0.019352224234135417,-0.009712840676833064,0.04532830430337004,1.25,283,0.99,81,,1.12,[227],323.0,0.95,1.687962276873e+18,30.0,25.55,,,
546,,101,24.35,,,1.6740756e+18,,,,,48.85,,,put,american,2023-08-18,100,67.5,,,,,,43.7,80,42.6,76,,43.15,[209],313.0,48.85,1.674066005465e+18,5.0,0.03,,,
863,0.9857373585623578,102,24.3,,,1.6746804e+18,,,,,57.0,,,put,american,2023-12-15,100,75.0,,-0.9722458280781797,0.011760852631164892,-0.0017990519034359292,0.010909124220592037,51.45,104,49.95,76,,50.7,[209],313.0,57.0,1.674665616317e+18,1.0,-0.02,,,
952,0.7687988267005239,103,20.75,,,1.6860816e+18,,,,,8.9,,,put,american,2024-01-19,100,28.75,,-0.4963005467693769,0.030364075205093714,-0.011847296330616297,0.07402389052569278,8.35,68,7.65,372,,8.0,[227],312.0,8.9,1.686061731357e+18,20.0,-3.57,,,
48,1.7833488680741814,105,14.98,,,1.6881552e+18,,,,,0.01,,,put,american,2023-07-07,100,15.0,,-0.009919932512455628,0.00490161592172639,-0.012606377261528943,0.0012033401742143806,0.03,25,0.01,1,,0.02,[209],325.0,0.01,1.688153371963371e+18,9.0,-9.34,,,
1136,0.6675622585468709,106,57.87,,,1.6880688e+18,,,,,3.0,,,call,american,2025-01-17,100,55.0,,0.31705249848364114,0.017534264295577112,-0.007087293305886163,0.11588088810085409,3.2,71,2.54,2,,2.87,[209],316.0,3.0,1.6880617649557345e+18,4.0,33.55,,,
666,2.7271232967479353,107,2.625,,,1.6860816e+18,,,,,0.04,,,put,american,2023-10-20,100,3.0,,-0.015207404417718359,0.0010277053360726591,-0.006364072486430297,0.0061013088914925896,0.75,1,0.0,0,,0.375,[233],312.0,0.04,1.686058220064e+18,1.0,-21.7,,,
743,0.7716813229161604,108,13.525,,,1.6881552e+18,,,,,0.49,,,put,american,2023-11-17,100,14.0,,-0.07441758846962443,0.012349373271538453,-0.005667318816675712,0.018511725904547513,0.55,56,0.4,207,,0.475,[209],322.0,0.49,1.6881340471329846e+18,3.0,-10.8,,,
259,0.5654019500563606,109,21.985,,,1.6881552e+18,,,,,0.48,,,put,american,2023-07-21,100,22.5,,-0.24977038209697075,0.1004499298707553,-0.02511246244652424,0.01852458192649594,0.56,286,0.47,833,,0.515,[209],322.0,0.48,1.6881548669289196e+18,1.0,-2.34,,,
236,2.548638665501865,110,6.955,,,1.681848e+18,,,,,0.14,,,put,american,2023-07-21,100,7.0,,-0.007566638382491659,0.0014409338705508943,-0.007603476653502117,0.001464812093912784,0.09,11,0.0,0,,0.045,[209],301.0,0.14,1.681834648709e+18,33.0,-17.4,,,
147,0.6533775796644378,111,20.405,,,1.6881552e+18,,,,,0.07,,,put,american,2023-07-14,100,20.5,,-0.06825158172608074,0.04481277994541847,-0.015261184773275748,0.007186657297423994,0.12,27,0.07,8,,0.095,[232],308.0,0.07,1.6881517022005875e+18,10.0,-3.91,,,
786,0.6584449992513581,112,30.05,,,1.6878096e+18,,,,,3.2,,,call,american,2023-12-15,100,26.25,,0.5413863512478747,0.03686538683148398,-0.01429800832629003,0.06560103655906978,4.1,278,3.5,6,,3.8,[209],313.0,3.2,1.687801953282e+18,5.0,5.73,,,
839,0.8001458082197507,113,21.925,,,1.6855632e+18,,,,,11.84,,,put,american,2023-12-15,100,32.5,,-0.6019156751651428,0.03133740742717765,-0.012849231542262632,0.0632125787471971,11.0,11,10.15,286,,10.575,[232],309.0,11.84,1.685561420905e+18,20.0,-2.39,,,
155,0.5811844047683419,113,23.37,,,1.6881552e+18,,,,,1.08,,,put,american,2023-07-14,100,24.5,,-0.5007260414255778,0.15436469833848473,-0.040409814611246306,0.01799821957595791,1.24,14,1.02,312,,1.13,[209],313.0,1.08,1.6881545294835328e+18,5.0,-0.95,,,
480,0.9720115322986543,114,41.57,,,1.6880688e+18,,,,,0.3,,,call,american,2023-08-18,100,41.25,,0.09136142321816475,0.0194099603764501,-0.015157638740464947,0.011808422036498853,0.38,234,0.26,206,,0.32,[209],313.0,0.3,1.6880630569680591e+18,2.0,17.25,,,
1090,0.3997418468898193,114,25.0,,,1.6869456e+18,,,,,15.43,,,call,american,2024-10-18,100,10.0,,0.9902968155444325,0.0023521357208768287,-0.0015676319393762512,0.006393687433066845,17.0,212,13.0,230,,15.0,[232],312.0,15.43,1.686945533389e+18,1.0,0.68,,,
693,0.775156220721124,115,22.275,,,1.6868592e+18,,,,,7.95,,,put,american,2023-10-20,100,30.0,,-0.6052051199228151,0.038902449537499544,-0.015892525629534287,0.05051402604937144,8.05,48,7.4,292,,7.725,[209],316.0,7.95,1.68683870458e+18,2.0,-2.05,,,
911,0.858844736311507,116,73.0,,,1.6880688e+18,,,,,0.5,,,call,american,2024-01-19,100,72.5,,0.08658415732386777,0.010062473881924576,-0.006283846595963469,0.03214423388698915,0.63,290,0.37,245,,0.5,[209],313.0,0.5,1.6880592939463772e+18,1.0,48.68,,,
532,0.9422011276080828,117,24.175,,,1.674162e+18,,,,,24.76,,,put,american,2023-08-18,100,41.25,,-0.9299928093832363,0.020512364121173604,-0.009283258629112636,0.010506470539105393,17.55,11,16.6,83,,17.075,[232],323.0,24.76,1.674143129646e+18,1.0,-0.145,,,
677,0.7868549192115931,118,13.645,,,1.6880688e+18,,,,,0.4,,,put,american,2023-10-20,100,14.0,,-0.06355478548165017,0.011888043905821417,-0.005721462525351513,0.01661082201508938,0.44,39,0.27,89,,0.355,[209],313.0,0.4,1.6880510310876915e+18,11.0,-10.7,,,
604,0.7639142965053944,118,16.48,,,1.6875504e+18,,,,,0.57,,,put,american,2023-09-15,100,17.0,,-0.10816628163812035,0.022238221194512634,-0.010102142980017388,0.02328516321532971,0.59,112,0.45,235,,0.52,[227],312.0,0.57,1.687538817586e+18,1.0,-7.84,,,
985,,118,24.425,,,1.6745076e+18,,,,,72.95,,,put,american,2024-01-19,100,92.5,,,,,,68.85,76,67.3,76,,68.075,[209],313.0,72.95,1.674506364634e+18,1.0,0.105,,,
1032,,119,24.65,,,1.6872912e+18,,,,,14.0,,,call,american,2024-06-21,100,10.0,,,,,,15.4,263,13.9,307,,14.65,[209],313.0,14.0,1.6872742011e+18,5.0,0.33,,,
324,0.8175970636485843,121,31.415,,,1.6881552e+18,,,,,0.41,,,call,american,2023-07-28,100,31.0,,0.16097145992174125,0.046342644372693864,-0.02560831155477412,0.01324452303360389,0.47,23,0.36,15,,0.415,[227],312.0,0.41,1.688153270257681e+18,1.0,7.095,,,
1049,0.8077990589883233,124,14.575,,,1.6866864e+18,,,,,3.32,,,put,american,2024-06-21,100,18.0,,-0.20586434841357992,0.015245259932400796,-0.006988341301871955,0.06533655076151518,3.75,347,3.1,327,,3.425,[232],304.0,3.32,1.686669649207e+18,10.0,-9.75,,,
1037,0.6016985208068132,125,29.175,,,1.6880688e+18,,,,,7.72,,,call,american,2024-06-21,100,22.0,,0.7083337215513086,0.023866953248827504,-0.008443239674226478,0.08276826912437558,7.7,503,6.65,461,,7.175,[209],325.0,7.72,1.6880586008019023e+18,1.0,4.855,,,
950,0.7570360615976969,128,19.975,,,1.6867728e+18,,,,,6.35,,,put,american,2024-01-19,100,26.25,,-0.43130473262632757,0.029871664439254427,-0.011628865657527998,0.07078889607479706,6.6,6,5.95,363,,6.275,[209],301.0,6.35,1.686759410556e+18,2.0,-4.34,,,
42,1.672533009462116,129,38.035,,,1.6881552e+18,,,,,0.03,,,call,american,2023-07-07,100,38.0,,0.019587549632955,0.009314476778385131,-0.02119031754548146,0.0019470574810602818,0.06,152,0.01,141,,0.035,[209],316.0,0.03,1.6881539384994752e+18,5.0,13.715,,,
664,0.8019920389468689,129,40.015,,,1.6866864e+18,,,,,1.88,,,call,american,2023-10-20,100,39.0,,0.20336777402113995,0.026647715109407565,-0.014484260560266566,0.04509523115844312,1.1,28,0.93,56,,1.015,[209],316.0,1.88,1.686674160525e+18,33.0,15.695,,,
263,0.6121844988802703,129,23.055,,,1.6881552e+18,,,,,1.3,,,put,american,2023-07-21,100,24.5,,-0.486853547653443,0.11798753892222225,-0.03399831058383455,0.022371628585385106,1.51,6,1.38,11,,1.445,[227],312.0,1.3,1.6881539095227622e+18,5.0,-1.27,,,
566,0.6644803782342299,131,24.825,,,1.6872912e+18,,,,,7.4,,,call,american,2023-09-15,100,17.0,,0.9154992044927759,0.021278630730778757,-0.0096280051073162,0.015413231035280892,8.25,403,7.4,10,,7.825,[209],307.0,7.4,1.687270551952e+18,6.0,0.505,,,
54,1.1590319931241235,131,17.98,,,1.6881552e+18,,,,,0.04,,,put,american,2023-07-07,100,18.0,,-0.014818338313694824,0.01058339533188007,-0.011471107095722183,0.001318084081364704,0.03,109,0.01,254,,0.02,[232],323.0,0.04,1.6881543516513825e+18,2.0,-6.34,,,
1120,,131,24.775,,,1.687896e+18,,,,,15.47,,,call,american,2025-01-17,100,8.0,,,,,,18.7,129,14.85,259,,16.775,[232],308.0,15.47,1.687879700955e+18,1.0,0.455,,,
121,0.865749479933657,131,29.75,,,1.6881552e+18,,,,,0.25,,,call,american,2023-07-14,100,29.5,,0.13359574478788838,0.05533668351279149,-0.03403755422214473,0.008899595423095385,0.29,41,0.21,46,,0.25,[219],315.0,0.25,1.6881530898381322e+18,1.0,5.43,,,
897,0.7459104615949597,132,45.155,,,1.6868592e+18,,,,,1.87,,,call,american,2024-01-19,100,43.75,,0.2279430443775391,0.022592332235656543,-0.010818870891526387,0.06415580949332846,1.54,82,1.27,60,,1.405,[209],315.0,1.87,1.6868421643e+18,2.0,20.835,,,
643,0.6281898136513118,132,25.3,,,1.6878096e+18,,,,,6.12,,,call,american,2023-10-20,100,18.0,,0.8614792280545632,0.02646241250631644,-0.010373459823746501,0.02865189291160754,7.7,332,6.9,76,,7.3,[232],304.0,6.12,1.687804263047e+18,1.0,0.98,,,
787,0.683174902112758,132,31.025,,,1.6880688e+18,,,,,3.66,,,call,american,2023-12-15,100,27.5,,0.5055068409213104,0.03581114306338269,-0.014813753705207735,0.06732803773029969,3.8,330,3.25,23,,3.525,[232],308.0,3.66,1.6880530059784197e+18,1.0,6.705,,,
