,implied_volatility,open_interest,break_even_price,day_close,day_high,last_updated,day_low,day_open,day_change_percent,day_change,previous_close,day_volume,day_vwap,contract_type,exercise_style,expiration_date,shares_per_contract,strike_price,option_symbol,delta,gamma,theta,vega,ask,ask_size,bid,bid_size,quote_last_updated,midpoint,conditions,exchange,price,sip_timestamp,size,change_to_break_even,underlying_last_updated,underlying_price,underlying_ticker
293,0.9911984568386238,0,24.475,,,,,,,,,,,call,american,2023-07-28,100,15.5,,0.9665433134373,0.011388966739888016,-0.011093296120632866,0.005198305157587866,9.45,76,8.5,88,,8.975,,,,,,0.155,,,
193,0.9924234423659213,0,24.525,,,,,,,,,,,call,american,2023-07-21,100,17.5,,0.9414645368061976,0.02099388992718629,-0.018970782070682986,0.008280375949273548,7.4,14,6.65,17,,7.025,,,,,,0.205,,,
372,0.9924569210119439,0,24.15,,,,,,,,,,,put,american,2023-07-28,100,36.0,,-0.9175160820445792,0.02631577418769542,-0.016293903909536767,0.011913148653966445,12.4,79,11.3,80,,11.85,,,,,,-0.17,,,
222,0.994063177961154,312,34.215,,,1.6881552e+18,,,,,0.22,,,call,american,2023-07-21,100,34.0,,0.08944375340535746,0.02906381625965627,-0.02356537748219075,0.011942020469616533,0.22,6,0.21,15,,0.215,[219],301.0,0.22,1.688154409584373e+18,1.0,9.895,,,
329,0.9943843717977141,28,37.21,,,1.6881552e+18,,,,,0.25,,,call,american,2023-07-28,100,37.0,,0.07758461465667457,0.022261694274555203,-0.018092531027338845,0.008398472413027816,0.25,292,0.17,32,,0.21,[227],309.0,0.25,1.6881551875380065e+18,1.0,12.89,,,
1142,0.9945380843612118,29,9.5,,,1.6866864e+18,,,,,2.93,,,put,american,2025-01-17,100,13.0,,-0.12080720197708839,0.00676187327861676,-0.004686157479366835,0.05950523203627589,4.5,80,2.5,1,,3.5,[209],313.0,2.93,1.686664693629e+18,1.0,-14.8,,,
534,0.9945818501103079,19,24.2,,,1.6841808e+18,,,,,22.75,,,put,american,2023-08-18,100,43.75,,-0.940078503115215,0.017683368666938107,-0.008327247399496187,0.010291631332301572,20.05,56,19.05,82,,19.55,[209],313.0,22.75,1.684167231422e+18,6.0,-0.12,,,
598,0.997088559179986,3,10.89,,,1.6830576e+18,,,,,0.61,,,put,american,2023-09-15,100,11.0,,-0.0221718338305201,0.00478981809815764,-0.0037836673998195196,0.007089143359339264,0.18,269,0.04,429,,0.11,[209],315.0,0.61,1.683051490333e+18,1.0,-13.4,,,
170,0.997344820715281,3,24.275,,,1.6872912e+18,,,,,9.93,,,put,american,2023-07-14,100,34.0,,-0.9628019033975721,0.021099202172848792,-0.012421395833259978,0.004741016303011092,10.2,51,9.25,88,,9.725,[209],325.0,9.93,1.687287483923e+18,1.0,-0.045,,,
928,0.9987069334325168,182,117.735,,,1.6878096e+18,,,,,0.23,,,call,american,2024-01-19,100,117.5,,0.040054674750743376,0.004699290817099315,-0.00394086087655315,0.020209759402848766,0.34,247,0.13,229,,0.235,[227],312.0,0.23,1.687792645823e+18,1.0,93.415,,,
1016,0.9988713655582303,218,4.88,,,1.6881552e+18,,,,,0.14,,,put,american,2024-04-19,100,5.0,,-0.011394234485392257,0.0013720311327338696,-0.001071272568581751,0.008246890540558952,0.22,300,0.02,1281,,0.12,[227],312.0,0.14,1.6881548974325627e+18,1.0,-19.4,,,
328,1.0009267760186074,17,36.26,,,1.6881552e+18,,,,,0.19,,,call,american,2023-07-28,100,36.0,,0.09307356259996326,0.025546332058547314,-0.02104398136951532,0.014286173340596486,0.33,103,0.19,150,,0.26,[209],304.0,0.19,1.6881358022596255e+18,1.0,11.94,,,
1291,1.0029833973796969,1628,4.625,,,1.6881552e+18,,,,,0.6,,,call,american,2023-07-28,100,4.0,,0.6616030436264919,0.3159962129072734,-0.008370945621802644,0.00438380670718409,0.65,1,0.6,10,,0.625,[219],316.0,0.6,1.688154539872615e+18,5.0,0.325,,,
533,1.0039241753937167,5,24.15,,,1.674162e+18,,,,,25.95,,,put,american,2023-08-18,100,42.5,,-0.9256476091053925,0.01978305939741206,-0.010530155068126889,0.010637503790167875,18.9,78,17.8,80,,18.35,[232],323.0,25.95,1.674143151065e+18,1.0,-0.17,,,
672,1.004499877260764,14,8.9,,,1.6862544e+18,,,,,0.2,,,put,american,2023-10-20,100,9.0,,-0.01672026966492515,0.0031129661317116516,-0.0024897957946594974,0.007566886511454399,0.15,75,0.05,169,,0.1,[209],315.0,0.2,1.686239305604e+18,1.0,-15.4,,,
482,1.005546410242034,174,44.025,,,1.6880688e+18,,,,,0.37,,,call,american,2023-08-18,100,43.75,,0.07754252710535067,0.016378743304251004,-0.013675859905183219,0.01217439241207539,0.34,260,0.21,353,,0.275,[209],322.0,0.37,1.688045891382973e+18,1.0,19.705,,,
1459,1.0066606930895685,1911,2.5,,,1.6869456e+18,,,,,0.5,,,put,american,2024-01-19,100,3.0,,-0.18798536128637147,0.08484084736564382,-0.002019789207535186,0.008367934497422456,0.65,2,0.35,1,,0.5,[209],300.0,0.5,1.686937562342e+18,1.0,-1.8,,,
33,1.007492647043443,252,29.595,,,1.6881552e+18,,,,,0.1,,,call,american,2023-07-07,100,29.5,,0.07163961838331835,0.04456297172898005,-0.036888923814984625,0.00349029264570751,0.1,19,0.09,14,,0.095,[227],309.0,0.1,1.688141311418979e+18,140.0,5.275,,,
483,1.0081017230428937,452,45.235,,,1.6881552e+18,,,,,0.23,,,call,american,2023-08-18,100,45.0,,0.06740253550443245,0.01462673205442123,-0.012269511127259148,0.012361704105696788,0.26,23,0.21,84,,0.235,[209],313.0,0.23,1.6881536243662088e+18,4.0,20.915,,,
336,1.0084122736847503,1,14.925,,,1.6881552e+18,,,,,0.05,,,put,american,2023-07-28,100,15.0,,-0.026309225438054983,0.009214042670164591,-0.007503444716485109,0.005109015806144028,0.13,661,0.02,284,,0.075,[209],315.0,0.05,1.6881463478775347e+18,1.0,-9.39,,,
373,1.009011532724689,0,24.175,,,,,,,,,,,put,american,2023-07-28,100,37.0,,-0.9272867714532605,0.023724003566185203,-0.014693233535070505,0.007869921738663587,13.4,79,12.25,80,,12.825,,,,,,-0.145,,,
929,1.0096145788454842,841,120.235,,,1.6881552e+18,,,,,0.29,,,call,american,2024-01-19,100,120.0,,0.03976598454122445,0.004622363449747621,-0.003960881872716574,0.02038043041093317,0.28,266,0.19,1,,0.235,[209],302.0,0.29,1.6881545809904323e+18,1.0,95.915,,,
868,1.0097147732957663,17,24.5,,,1.681416e+18,,,,,17.5,,,call,american,2024-01-19,100,5.0,,0.994531145714473,0.0008516824571666558,-0.0013615934399467942,0.003551048334248836,20.05,117,18.95,78,,19.5,[209],304.0,17.5,1.681395396639e+18,1.0,0.18,,,
140,1.0098888675760338,2,16.96,,,1.6866864e+18,,,,,0.08,,,put,american,2023-07-14,100,17.0,,-0.02157482366148703,0.01129731861266704,-0.009263472201983324,0.001904594735117899,0.07,761,0.01,75,,0.04,[232],308.0,0.08,1.686682775536e+18,1.0,-7.36,,,
246,1.0105178287482666,1118,15.935,,,1.6881552e+18,,,,,0.06,,,put,american,2023-07-21,100,16.0,,-0.026803142390205877,0.010875320164007196,-0.008908050168111999,0.0045654294611245155,0.07,1259,0.06,13,,0.065,[219],313.0,0.06,1.6881529735387436e+18,3.0,-8.38,,,
509,1.0114942364598865,726,12.425,,,1.6878096e+18,,,,,0.09,,,put,american,2023-08-18,100,12.5,,-0.019954078378600616,0.005501823703719149,-0.004494929637988138,0.006117364874854022,0.14,492,0.01,665,,0.075,[209],316.0,0.09,1.687799323517e+18,1.0,-11.9,,,
1238,1.01182184693849,5895,4.405,,,1.6881552e+18,,,,,0.8,,,call,american,2023-07-21,100,3.5,,0.8418943205464329,0.23975049819810015,-0.006600152192509247,0.0023505051096100594,0.98,18,0.83,5,,0.905,[209],315.0,0.8,1.6881415729494743e+18,1.0,0.105,,,
930,1.0130130367786683,484,122.72,,,1.6868592e+18,,,,,0.31,,,call,american,2024-01-19,100,122.5,,0.037464133380902896,0.004399219585057606,-0.0037939304446005266,0.020599258880844667,0.3,153,0.14,225,,0.22,[227],312.0,0.31,1.686853939484e+18,8.0,98.4,,,
931,1.0139355537365191,10887,125.2,,,1.6881552e+18,,,,,0.2,,,call,american,2024-01-19,100,125.0,,0.03449307911393092,0.004127525127184919,-0.0035646822922525342,0.020834296324365054,0.21,3,0.19,153,,0.2,[219],313.0,0.2,1.6881527552698153e+18,3.0,100.88,,,
1418,1.0156174426164712,958,9.305,,,1.6881552e+18,,,,,0.23,,,call,american,2023-12-15,100,9.0,,0.23663257336601853,0.10534219575277248,-0.002876225469858049,0.010751019284405788,0.38,2,0.23,1,,0.305,[236],308.0,0.23,1.6881426769946924e+18,56.0,5.005,,,
124,1.0170176510590645,373,32.175,,,1.6881552e+18,,,,,0.16,,,call,american,2023-07-14,100,32.0,,0.08732593665248543,0.03464364444156213,-0.029323180506010498,0.009311984334322048,0.2,36,0.15,21,,0.175,[228],309.0,0.16,1.6881530555088873e+18,71.0,7.855,,,
1528,1.0188395535810169,1046,15.21,,,1.6881552e+18,,,,,0.24,,,call,american,2024-03-15,100,15.0,,0.15232614406199374,0.06423736990278567,-0.0017747712260225174,0.01133956590596881,0.33,41,0.09,1139,,0.21,[209],303.0,0.24,1.6881347940843717e+18,1.0,10.91,,,
932,1.0243454283071998,44450,127.7,,,1.6881552e+18,,,,,0.21,,,call,american,2024-01-19,100,127.5,,0.0342717374927102,0.004067065792118269,-0.0035845068258606705,0.020998699337000718,0.21,4,0.19,122,,0.2,[209],323.0,0.21,1.688154250273079e+18,6.0,103.38,,,
1045,1.0280786493539062,89,4.775,,,1.6879824e+18,,,,,0.1,,,put,american,2024-06-21,100,5.0,,-0.016914743602542175,0.0017006201772677117,-0.0013971922666376538,0.008853658456542622,0.35,324,0.1,5,,0.225,[209],313.0,0.1,1.687961319641e+18,14.0,-19.5,,,
100,1.0293250844397976,44,24.55,,,1.6880688e+18,,,,,6.15,,,call,american,2023-07-14,100,19.0,,0.9171461763723419,0.03262672302176586,-0.030351176065228136,0.006995096088160478,5.95,88,5.15,21,,5.55,[209],313.0,6.15,1.688053289477854e+18,1.0,0.23,,,
223,1.0293316538758015,2946,35.195,,,1.6881552e+18,,,,,0.19,,,call,american,2023-07-21,100,35.0,,0.07995648480023188,0.025711411006395228,-0.02233916178424668,0.007012361857137377,0.2,20,0.19,13,,0.195,[227],308.0,0.19,1.688154838741376e+18,25.0,10.875,,,
1381,1.034246714372582,9942,6.34,,,1.6881552e+18,,,,,0.38,,,call,american,2023-09-15,100,6.0,,0.3232546750346119,0.17980616359640186,-0.005038157906335423,0.007874901531849368,0.35,19,0.33,5,,0.34,[209],315.0,0.38,1.6881540042768817e+18,1.0,2.04,,,
56,1.035685547480942,158,18.97,,,1.6881552e+18,,,,,0.02,,,put,american,2023-07-07,100,19.0,,-0.023601766266483425,0.017620465173494866,-0.01523497457356022,0.0013709431405665975,0.04,1,0.02,40,,0.03,[227],301.0,0.02,1.6881540479104417e+18,3.0,-5.35,,,
16,1.0359013711943192,456,24.525,,,1.6881552e+18,,,,,3.75,,,call,american,2023-07-07,100,21.0,,0.8859998725964268,0.061619284678939866,-0.05609084276273487,0.005002546871237629,3.9,221,3.15,53,,3.525,[232],323.0,3.75,1.6881387544323996e+18,2.0,0.205,,,
281,1.0369070542640142,12,24.25,,,1.6807248e+18,,,,,16.65,,,put,american,2023-07-21,100,37.0,,-0.9547420671177916,0.01934663940504254,-0.011885682212283574,0.0062893307097294385,13.25,63,12.25,81,,12.75,[232],308.0,16.65,1.680709084302e+18,1.0,-0.07,,,
172,1.0373712106173647,1,24.3,,,1.6875504e+18,,,,,12.16,,,put,american,2023-07-14,100,36.0,,-0.9793350651423153,0.014177781190838231,-0.007446774931429365,0.002345024612864694,12.2,54,11.2,85,,11.7,[232],322.0,12.16,1.687540208076e+18,1.0,-0.02,,,
414,1.0402996356466654,0,13.91,,,,,,,,,,,put,american,2023-08-04,100,14.0,,-0.026692374324036323,0.008031798949429823,-0.0069538304462389705,0.005511234581588333,0.18,10,0.0,0,,0.09,,,,,,-10.4,,,
34,1.041198802061983,3148,30.085,,,1.6881552e+18,,,,,0.09,,,call,american,2023-07-07,100,30.0,,0.06300503949659146,0.03872447315590954,-0.0342260511579912,0.0035197503589401925,0.09,19,0.08,15,,0.085,[209],302.0,0.09,1.6881551594977142e+18,1.0,5.765,,,
99,1.042453890782492,19,24.5,,,1.6878096e+18,,,,,4.61,,,call,american,2023-07-14,100,18.5,,0.9355059659414916,0.02670468298341463,-0.025852692384155895,0.006895495977537055,6.45,91,5.55,28,,6.0,[233],308.0,4.61,1.68780262562e+18,1.0,0.18,,,
536,1.0426895668830893,34,24.225,,,1.6866864e+18,,,,,20.25,,,put,american,2023-08-18,100,46.25,,-0.9501361474772267,0.015564790312726551,-0.007490438693889129,0.009604806832987174,22.55,69,21.5,81,,22.025,[232],323.0,20.25,1.686686219601e+18,2.0,-0.095,,,
484,1.04650536804407,19,46.49,,,1.6872912e+18,,,,,0.36,,,call,american,2023-08-18,100,46.25,,0.06673336286192033,0.013978111904017805,-0.012629543330120714,0.012504116892829686,0.31,205,0.17,251,,0.24,[209],303.0,0.36,1.687281834677e+18,1.0,22.17,,,
457,1.0484604675016542,30,24.5,,,1.6859952e+18,,,,,12.26,,,call,american,2023-08-18,100,12.5,,0.9760855060940041,0.006113487307006353,-0.007087863656838539,0.006120407177767028,12.45,117,11.55,6,,12.0,[232],308.0,12.26,1.68599240482e+18,7.0,0.18,,,
330,1.0508502794046903,45,38.22,,,1.6875504e+18,,,,,0.35,,,call,american,2023-07-28,100,38.0,,0.07732290948846834,0.020986186526276648,-0.019036499202361074,0.008493188456556855,0.3,420,0.14,416,,0.22,[209],303.0,0.35,1.687532258121e+18,8.0,13.9,,,
537,1.0517018637781526,10,24.25,,,1.6881552e+18,,,,,23.24,,,put,american,2023-08-18,100,47.5,,-0.9590556732668586,0.014364873169489832,-0.006451516883541389,0.00904961814130723,23.75,59,22.75,77,,23.25,[233],302.0,23.24,1.6881549580110886e+18,1.0,-0.07,,,
245,1.0547885199962135,1,15.445,,,1.6881552e+18,,,,,0.06,,,put,american,2023-07-21,100,15.5,,-0.022437221951879055,0.009061075964611436,-0.008094283950258763,0.002312676172267028,0.07,448,0.04,39,,0.055,[209],316.0,0.06,1.6881321239962826e+18,1.0,-8.87,,,
374,1.05525066092238,0,24.175,,,,,,,,,,,put,american,2023-07-28,100,38.0,,-0.9296456358146523,0.022108898560595974,-0.014927433027233912,0.00796367588917349,14.4,78,13.25,80,,13.825,,,,,,-0.145,,,
292,1.0562046214109395,2,24.475,,,1.6878096e+18,,,,,8.06,,,call,american,2023-07-28,100,15.0,,0.9680105621135169,0.01029819847664842,-0.01127327554851643,0.005113959008474353,9.95,80,9.0,88,,9.475,[227],323.0,8.06,1.687801152227e+18,1.0,0.155,,,
125,1.0576656277814684,198,33.15,,,1.6881552e+18,,,,,0.15,,,call,american,2023-07-14,100,33.0,,0.07406081046605503,0.029281075638045353,-0.02678838987350106,0.005474400890981349,0.18,36,0.12,43,,0.15,[209],312.0,0.15,1.6881484902850404e+18,2.0,8.83,,,
385,1.058160345103242,0,25.4,,,,,,,,,,,call,american,2023-08-04,100,19.5,,0.8069052645592344,0.03550308727266718,-0.0341764051207816,0.022378444060864092,7.1,115,4.7,27,,5.9,,,,,,1.08,,,
1529,1.062749374440112,1761,17.2,,,1.6881552e+18,,,,,0.26,,,call,american,2024-03-15,100,17.0,,0.1417821873363504,0.05807829399314176,-0.0017441064968727047,0.006923137924027302,0.3,10,0.1,1,,0.2,[209],303.0,0.26,1.6881489116503089e+18,2.0,12.9,,,
1460,1.06275435820614,6766,3.265,,,1.687896e+18,,,,,1.77,,,put,american,2024-01-19,100,5.0,,-0.41195105012841066,0.11789309280682718,-0.0029270343007428445,0.012501674789287084,2.01,1,1.46,3,,1.735,[232],308.0,1.77,1.687894482161e+18,9.0,-1.03,,,
1420,1.0667361501165196,396,11.23,,,1.6881552e+18,,,,,0.21,,,call,american,2023-12-15,100,11.0,,0.1807913138309339,0.08420396664333038,-0.0025274267310032485,0.007906492984194196,0.29,458,0.17,308,,0.23,[209],315.0,0.21,1.6881526193446367e+18,5.0,6.93,,,
375,1.0684771481677848,0,24.2,,,,,,,,,,,put,american,2023-07-28,100,39.0,,-0.9390147415806179,0.02001043116898551,-0.01332124266260035,0.007801425699057401,15.35,79,14.25,77,,14.8,,,,,,-0.12,,,
171,1.0704244557334137,0,24.275,,,,,,,,,,,put,american,2023-07-14,100,35.0,,-0.9647570628797191,0.018912243255419972,-0.012831343608231528,0.004720941888770009,11.2,53,10.25,75,,10.725,,,,,,-0.045,,,
1358,1.073459996501235,12723,5.425,,,1.6881552e+18,,,,,0.45,,,call,american,2023-08-18,100,5.0,,0.4279424557721994,0.23926561383482572,-0.007200073598614307,0.005720522593518482,0.45,5,0.4,50,,0.425,[219],322.0,0.45,1.6881549411789555e+18,1.0,1.125,,,
331,1.0768136375022235,241,39.205,,,1.6880688e+18,,,,,0.21,,,call,american,2023-07-28,100,39.0,,0.071185060378392,0.019140746097204675,-0.01822360735796152,0.008600654101324283,0.28,84,0.13,128,,0.205,[209],302.0,0.21,1.6880480792830339e+18,1.0,14.885,,,
224,1.077306412047158,164,36.19,,,1.6881552e+18,,,,,0.19,,,call,american,2023-07-21,100,36.0,,0.07520622703485945,0.02333104161214747,-0.022193090623299598,0.007104355437699264,0.21,32,0.17,15,,0.19,[227],302.0,0.19,1.6881537861774925e+18,40.0,11.87,,,
139,1.0794649799495217,1,16.46,,,1.6867728e+18,,,,,0.1,,,put,american,2023-07-14,100,16.5,,-0.020207857776076817,0.009970837631993232,-0.009347349055040985,0.001876739773916696,0.07,678,0.01,66,,0.04,[227],309.0,0.1,1.686764791511e+18,1.0,-7.86,,,
485,1.0799620818120126,81,47.74,,,1.6878096e+18,,,,,0.2,,,call,american,2023-08-18,100,47.5,,0.06518084929053623,0.013300384675612321,-0.01279236173941992,0.01264905182391768,0.3,313,0.18,185,,0.24,[209],304.0,0.2,1.687807017358e+18,3.0,23.42,,,
1204,1.0813707908160648,3326,4.77,,,1.6881552e+18,,,,,0.28,,,call,american,2023-07-14,100,4.5,,0.454907232030418,0.4579910535061561,-0.013809602621194043,0.0032518255850177507,0.28,6,0.26,5,,0.27,[219],301.0,0.28,1.6881551973761777e+18,3.0,0.47,,,
597,1.0834290162936067,347,9.905,,,1.6881552e+18,,,,,0.1,,,put,american,2023-09-15,100,10.0,,-0.018031679626184946,0.0037248949003214535,-0.003485356800316623,0.006744067801896356,0.14,316,0.05,92,,0.095,[209],313.0,0.1,1.6881550447957606e+18,1.0,-14.4,,,
456,1.0849526122048867,6,24.45,,,1.6860816e+18,,,,,13.2,,,call,american,2023-08-18,100,11.25,,0.9858910541396809,0.0037613093922409437,-0.005092344673867549,0.0028916096472392364,13.7,110,12.7,76,,13.2,[209],325.0,13.2,1.686074435067e+18,1.0,0.13,,,
1166,1.0865884678644966,19213,4.655,,,1.6881552e+18,,,,,0.16,,,call,american,2023-07-07,100,4.5,,0.3976812882228352,0.6642278223333824,-0.02008662216258949,0.0022018330100802134,0.16,12,0.15,984,,0.155,[209],307.0,0.16,1.6881551968773181e+18,1.0,0.355,,,
1497,1.0891845142169203,56539,15.17,,,1.6881552e+18,,,,,0.13,,,call,american,2024-01-19,100,15.0,,0.13098950560806913,0.0607890677294503,-0.0019044717763453361,0.005834140125650013,0.18,50,0.16,1,,0.17,[209],304.0,0.13,1.6881531670427848e+18,7.0,10.87,,,
539,1.0894692786397822,96,24.275,,,1.6881552e+18,,,,,25.47,,,put,american,2023-08-18,100,50.0,,-0.9687807764951308,0.012166232823345672,-0.004901439233349572,0.004715995513621641,26.25,119,25.2,84,,25.725,[233],302.0,25.47,1.6881535627701074e+18,1.0,-0.045,,,
282,1.091115129040953,2,24.25,,,1.687464e+18,,,,,14.15,,,put,american,2023-07-21,100,38.0,,-0.9563980209637418,0.01791044381446585,-0.01216691726275363,0.0063209588982524375,14.25,60,13.25,81,,13.75,[232],308.0,14.15,1.687448651374e+18,1.0,-0.07,,,
1498,1.0923347862324277,29884,17.13,,,1.6881552e+18,,,,,0.11,,,call,american,2024-01-19,100,17.0,,0.103186167573466,0.05065361397586156,-0.0015940395262762181,0.006235185936514027,0.16,50,0.1,5,,0.13,[219],302.0,0.11,1.688135600357385e+18,1.0,12.83,,,
486,1.0930392589430236,183,48.965,,,1.6881552e+18,,,,,0.2,,,call,american,2023-08-18,100,48.75,,0.05880576505393813,0.012158960438496121,-0.011974144382145264,0.01281562117763527,0.29,497,0.14,458,,0.215,[209],307.0,0.2,1.688131801130287e+18,1.0,24.645,,,
191,1.0950147818860723,0,24.5,,,,,,,,,,,call,american,2023-07-21,100,16.5,,0.9530549754335079,0.015977572419077143,-0.017646255776761495,0.004650380271114385,8.4,113,7.6,15,,8.0,,,,,,0.18,,,
173,1.0979816726264033,0,24.3,,,,,,,,,,,put,american,2023-07-14,100,37.0,,-0.9802381762004614,0.012963452834107422,-0.007607035300404521,0.0022900540743256894,13.2,70,12.2,86,,12.7,,,,,,-0.02,,,
225,1.1031271284374984,329,37.17,,,1.6880688e+18,,,,,0.15,,,call,american,2023-07-21,100,37.0,,0.06680412165013766,0.020682247576384725,-0.020619541245501378,0.007201661508204252,0.18,1,0.16,3,,0.17,[209],316.0,0.15,1.688045842310083e+18,1.0,12.85,,,
771,1.1038242203461204,0,24.475,,,,,,,,,,,call,american,2023-12-15,100,5.0,,0.9946473897393702,0.00084141990065857,-0.0014937650268292517,0.003282388874703972,20.0,109,18.95,79,,19.475,,,,,,0.155,,,
671,1.1088901796755004,12,7.905,,,1.6873776e+18,,,,,0.16,,,put,american,2023-10-20,100,8.0,,-0.014458783227471142,0.0025003325278173125,-0.0024471508371816013,0.007106097181520248,0.19,11,0.0,0,,0.095,[232],312.0,0.16,1.687354202819e+18,1.0,-16.4,,,
487,1.109618954165629,5559,50.195,,,1.6881552e+18,,,,,0.22,,,call,american,2023-08-18,100,50.0,,0.05359811166706445,0.011190101733357815,-0.011351802414879777,0.01297571671174029,0.22,76,0.17,176,,0.195,[209],301.0,0.22,1.6881551563037258e+18,2.0,25.875,,,
538,1.112130481194978,25,24.225,,,1.6866864e+18,,,,,22.63,,,put,american,2023-08-18,100,48.75,,-0.9521887664036158,0.014312610040707928,-0.007776294367636597,0.009823830226736103,25.1,80,23.95,82,,24.525,[232],308.0,22.63,1.686686261584e+18,1.0,-0.095,,,
384,1.114360050821608,0,25.35,,,,,,,,,,,call,american,2023-08-04,100,19.0,,0.8212845415689997,0.03236801302880588,-0.034528230611249766,0.022060713467685514,7.6,108,5.1,88,,6.35,,,,,,1.03,,,
1486,1.115188640139708,54,4.35,,,1.6881552e+18,,,,,3.2,,,call,american,2024-01-19,100,1.0,,0.9869765659815828,0.009377149743201368,-0.0004233843037014935,0.0013405804634220142,3.5,12,3.2,245,,3.35,[231],323.0,3.2,1.6881549418850255e+18,50.0,0.05,,,
244,1.117576350944354,1458,14.945,,,1.6881552e+18,,,,,0.06,,,put,american,2023-07-21,100,15.0,,-0.021169577130139453,0.008117324326898706,-0.00814613807509863,0.002210237003937328,0.06,459,0.05,69,,0.055,[209],315.0,0.06,1.6881550676565102e+18,1.0,-9.37,,,
35,1.1208635896381216,386,31.07,,,1.6881552e+18,,,,,0.06,,,call,american,2023-07-07,100,31.0,,0.049942018800656185,0.029813143428209402,-0.030517660608193643,0.0035766035911169113,0.08,48,0.06,46,,0.07,[219],315.0,0.06,1.6881546079267474e+18,1.0,6.75,,,
1184,1.1211088810767404,42584,3.885,,,1.6881552e+18,,,,,0.11,,,put,american,2023-07-07,100,4.0,,-0.27937676015887963,0.5560499676211124,-0.017526477523852915,0.0018073879855719697,0.12,1,0.11,78,,0.115,[219],312.0,0.11,1.6881551811028334e+18,1.0,-0.415,,,
126,1.1219705917727543,52,34.145,,,1.6881552e+18,,,,,0.15,,,call,american,2023-07-14,100,34.0,,0.06837596650104424,0.025819786399659435,-0.026567263658127005,0.005551121094767497,0.21,76,0.08,65,,0.145,[219],312.0,0.15,1.6881493127783163e+18,1.0,9.825,,,
1462,1.1223425048532267,1764,4.2,,,1.6873776e+18,,,,,8.6,,,put,american,2024-01-19,100,13.0,,-0.8592004377509666,0.09443597255592952,-0.0013201289696911224,0.007070620030467466,9.35,549,8.25,995,,8.8,[209],313.0,8.6,1.687375358579e+18,2.0,-0.1,,,
1382,1.1258302556540127,11322,7.265,,,1.6881552e+18,,,,,0.3,,,call,american,2023-09-15,100,7.0,,0.2507689066716012,0.14426744452333645,-0.004768045636504513,0.006490051302474507,0.3,4,0.23,20,,0.265,[209],312.0,0.3,1.6881538225053228e+18,1.0,2.965,,,
335,1.1261577351182028,0,13.93,,,,,,,,,,,put,american,2023-07-28,100,14.0,,-0.022404436179395953,0.007259232461382297,-0.007387471240333005,0.004934855980216661,0.13,305,0.01,339,,0.07,,,,,,-10.4,,,
55,1.1266059626816847,19,18.47,,,1.6881552e+18,,,,,0.02,,,put,american,2023-07-07,100,18.5,,-0.021759826360078796,0.015067089452523455,-0.015423097749927407,0.0013532201593835314,0.06,57,0.0,0,,0.03,[209],316.0,0.02,1.6881534870331684e+18,1.0,-5.85,,,
127,1.131134710634974,366,35.11,,,1.6881552e+18,,,,,0.11,,,call,american,2023-07-14,100,35.0,,0.05329484239924542,0.020979349516652736,-0.021931730803739256,0.005636955537721493,0.14,77,0.08,378,,0.11,[227],302.0,0.11,1.6881488485832417e+18,1.0,10.79,,,
1328,1.1330273701708131,1186,5.02,,,1.6881552e+18,,,,,0.48,,,call,american,2023-08-04,100,4.5,,0.5223073508638124,0.2706032861741734,-0.009058520991279514,0.005216041184406087,0.55,7,0.49,13,,0.52,[209],303.0,0.48,1.6881544844631409e+18,1.0,0.72,,,
1500,1.135293539717497,5196,22.08,,,1.6881552e+18,,,,,0.12,,,call,american,2024-01-19,100,22.0,,0.06603655994617663,0.03491546872268905,-0.0011839670014752346,0.003544168178826176,0.12,1,0.04,669,,0.08,[209],312.0,0.12,1.6881430193846572e+18,1.0,17.78,,,
284,1.1408072649585639,137,24.275,,,1.6880688e+18,,,,,15.4,,,put,american,2023-07-21,100,40.0,,-0.9684995288008653,0.014007258142202854,-0.009344593969813067,0.003110311231541403,16.2,54,15.25,81,,15.725,[232],308.0,15.4,1.6880485716424443e+18,35.0,-0.045,,,
488,1.1415693307404529,75,52.67,,,1.6867728e+18,,,,,0.54,,,call,american,2023-08-18,100,52.5,,0.046647542543562764,0.009765212201129704,-0.010478684346887627,0.006641769356962439,0.22,1,0.12,219,,0.17,[227],312.0,0.54,1.68675046868e+18,1.0,28.35,,,
283,1.1438399225758655,1,24.25,,,1.6854768e+18,,,,,15.55,,,put,american,2023-07-21,100,39.0,,-0.9578526935156183,0.01668757408186507,-0.012439765932513313,0.006352175269606112,15.25,62,14.25,80,,14.75,[232],308.0,15.55,1.68547441118e+18,1.0,-0.07,,,
54,1.1451630315296324,131,17.98,,,1.6881552e+18,,,,,0.04,,,put,american,2023-07-07,100,18.0,,-0.014817784162479773,0.010582615803832447,-0.011196141978068815,0.0013337259964894522,0.03,109,0.01,254,,0.02,[232],323.0,0.04,1.6881543516513825e+18,2.0,-6.34,,,
1030,1.1456081116953767,0,24.55,,,1.6849584e+18,,,,,19.75,,,call,american,2024-06-21,100,3.0,,0.9936106536270176,0.0006532866950981561,-0.0010750807358705522,0.003297222728833814,22.3,113,20.8,76,,21.55,[209],313.0,19.75,1.684938476812e+18,1.0,0.23,,,
