,Ticker,Timespan,Bearish_MACD_Result,Bullish_MACD_Result,Bearish_RSI_Result,Bullish_RSI_Result
1666,W,minute,False,False,True,True
1667,W,hour,False,False,False,False
1668,W,day,False,False,False,False
1669,W,week,False,False,True,True
1670,W,month,False,False,False,False
1671,W,quarter,False,False,False,False
1672,W,year,,,,
1673,LUV,minute,False,False,False,False
1674,LUV,hour,False,False,False,False
1675,LUV,day,False,False,False,False
1676,LUV,week,False,False,False,False
1677,LUV,month,False,False,False,False
1678,LUV,quarter,False,False,False,False
1679,LUV,year,,,False,False
1680,MRO,minute,False,False,True,True
1681,MRO,hour,False,False,False,False
1682,MRO,day,False,False,False,False
1683,MRO,week,False,False,False,False
1684,MRO,month,False,False,False,False
1685,MRO,quarter,False,False,False,False
1686,MRO,year,,,False,False
1687,PCT,minute,False,False,True,True
1688,PCT,hour,False,False,True,True
1689,PCT,day,False,False,False,False
1690,PCT,week,False,False,True,True
1691,PCT,month,False,False,False,False
1692,PCT,quarter,False,False,False,False
1693,PCT,year,,,False,False
1694,DOW,minute,False,False,True,True
1695,DOW,hour,False,False,True,True
1696,DOW,day,False,False,False,False
1697,DOW,week,False,False,False,False
1698,DOW,month,False,False,False,False
1699,DOW,quarter,False,False,False,False
1700,DOW,year,,,False,False
1701,SIRI,minute,False,False,False,False
1702,SIRI,hour,True,False,False,False
1703,SIRI,day,False,False,False,False
1704,SIRI,week,False,False,False,False
1705,SIRI,month,False,False,False,False
1706,SIRI,quarter,False,False,False,False
1707,SIRI,year,,,False,False
1708,MCHP,minute,False,False,True,True
1709,MCHP,hour,False,False,False,False
1710,MCHP,day,False,False,False,False
1711,MCHP,week,False,False,False,False
1712,MCHP,month,False,False,False,False
1713,MCHP,quarter,False,False,False,False
1714,MCHP,year,,,True,True
1715,MULN,minute,False,False,False,False
1716,MULN,hour,False,False,False,False
1717,MULN,day,True,False,False,False
1718,MULN,week,False,False,False,False
1719,MULN,month,,,False,False
1720,MULN,quarter,,,,
1721,MULN,year,,,,
1722,PFE,minute,False,False,False,False
1723,PFE,hour,False,False,False,False
1724,PFE,day,False,False,False,False
1725,PFE,week,False,False,False,False
1726,PFE,month,False,False,False,False
1727,PFE,quarter,False,False,False,False
1728,PFE,year,,,False,False
1729,QCOM,minute,False,False,False,False
1730,QCOM,hour,True,False,True,True
1731,QCOM,day,False,False,False,False
1732,QCOM,week,False,False,False,False
1733,QCOM,month,False,False,False,False
1734,QCOM,quarter,False,False,False,False
1735,QCOM,year,,,False,False
1736,TSN,minute,False,False,False,False
1737,TSN,hour,True,False,True,True
1738,TSN,day,False,False,True,True
1739,TSN,week,False,False,False,False
1740,TSN,month,False,False,False,False
1741,TSN,quarter,False,False,False,False
1742,TSN,year,,,False,False
1743,GME,minute,False,False,True,True
1744,GME,hour,False,False,False,False
1745,GME,day,False,False,False,False
1746,GME,week,False,False,False,False
1747,GME,month,False,False,False,False
1748,GME,quarter,False,False,False,False
1749,GME,year,,,False,False
1750,DE,minute,False,False,False,False
1751,DE,hour,False,False,False,False
1752,DE,day,False,False,False,False
1753,DE,week,False,False,False,False
1754,DE,month,False,False,False,False
1755,DE,quarter,False,False,True,True
1756,DE,year,,,True,True
1757,ABR,minute,False,False,True,True
1758,ABR,hour,False,False,False,False
1759,ABR,day,False,False,True,True
1760,ABR,week,False,False,True,True
1761,ABR,month,False,False,False,False
1762,ABR,quarter,False,False,False,False
1763,ABR,year,,,False,False
1764,PLTR,minute,False,False,False,False
1765,PLTR,hour,False,False,True,True
1766,PLTR,day,False,False,False,False
1767,PLTR,week,False,False,True,True
1768,PLTR,month,False,False,False,False
1769,PLTR,quarter,,,,
1770,PLTR,year,,,,
1771,OXY,minute,False,False,False,False
1772,OXY,hour,False,False,False,False
1773,OXY,day,False,False,False,False
1774,OXY,week,False,False,False,False
1775,OXY,month,False,False,False,False
1776,OXY,quarter,False,False,False,False
1777,OXY,year,,,False,False
1778,SOFI,minute,False,False,False,False
1779,SOFI,hour,False,False,False,False
1780,SOFI,day,False,False,False,False
1781,SOFI,week,False,False,True,True
1782,SOFI,month,,,False,False
1783,SOFI,quarter,,,,
1784,SOFI,year,,,,
1785,NVS,minute,False,False,False,False
1786,NVS,hour,False,False,False,False
1787,NVS,day,False,False,False,False
1788,NVS,week,False,False,False,False
1789,NVS,month,False,False,False,False
1790,NVS,quarter,False,False,False,False
1791,NVS,year,,,True,True
1792,IWM,minute,False,False,False,False
1793,IWM,hour,False,False,False,False
1794,IWM,day,False,False,False,False
1795,IWM,week,False,False,False,False
1796,IWM,month,False,False,False,False
1797,IWM,quarter,False,False,False,False
1798,IWM,year,,,False,False
1799,LTHM,minute,False,False,False,False
1800,LTHM,hour,False,False,False,False
1801,LTHM,day,False,False,False,False
1802,LTHM,week,False,False,False,False
1803,LTHM,month,False,False,False,False
1804,LTHM,quarter,,,False,False
1805,LTHM,year,,,,
1806,APPS,minute,False,False,False,False
1807,APPS,hour,True,False,False,False
1808,APPS,day,True,False,False,False
1809,APPS,week,False,False,False,False
1810,APPS,month,False,False,False,False
1811,APPS,quarter,False,False,False,False
1812,APPS,year,,,,
1813,DKNG,minute,False,False,True,True
1814,DKNG,hour,False,False,True,True
1815,DKNG,day,False,False,True,True
1816,DKNG,week,False,False,True,True
1817,DKNG,month,False,False,False,False
1818,DKNG,quarter,,,False,False
1819,DKNG,year,,,,
1820,SPB,minute,False,False,False,False
1821,SPB,hour,True,False,False,False
1822,SPB,day,False,False,False,False
1823,SPB,week,False,False,False,False
1824,SPB,month,False,False,False,False
1825,SPB,quarter,False,False,False,False
1826,SPB,year,,,False,False
1827,PG,minute,False,False,False,False
1828,PG,hour,False,False,False,False
1829,PG,day,False,False,False,False
1830,PG,week,False,False,False,False
1831,PG,month,False,False,False,False
1832,PG,quarter,False,False,False,False
1833,PG,year,,,True,True
1834,LULU,minute,False,False,True,True
1835,LULU,hour,False,False,False,False
1836,LULU,day,False,False,False,False
1837,LULU,week,False,False,False,False
1838,LULU,month,False,False,False,False
1839,LULU,quarter,False,False,False,False
1840,LULU,year,,,True,True
1841,VRM,minute,False,False,False,False
1842,VRM,hour,False,False,False,False
1843,VRM,day,False,False,False,False
1844,VRM,week,False,False,True,True
1845,VRM,month,False,False,False,False
1846,VRM,quarter,,,False,False
1847,VRM,year,,,,
1848,RCL,minute,False,False,True,True
1849,RCL,hour,False,False,False,False
1850,RCL,day,False,False,True,True
1851,RCL,week,False,False,True,True
1852,RCL,month,False,False,False,False
1853,RCL,quarter,False,False,False,False
1854,RCL,year,,,False,False
1855,ONON,minute,False,False,True,True
1856,ONON,hour,False,False,False,False
1857,ONON,day,False,False,False,False
1858,ONON,week,False,False,False,False
1859,ONON,month,,,False,False
1860,ONON,quarter,,,,
1861,ONON,year,,,,
1862,OPCH,minute,False,False,False,False
1863,OPCH,hour,False,False,False,False
1864,OPCH,day,False,False,False,False
1865,OPCH,week,False,False,False,False
1866,OPCH,month,False,False,False,False
1867,OPCH,quarter,,,True,True
1868,OPCH,year,,,,
1869,PANW,minute,False,False,False,False
1870,PANW,hour,False,False,False,False
1871,PANW,day,False,False,False,False
1872,PANW,week,False,False,False,False
1873,PANW,month,False,False,False,False
1874,PANW,quarter,False,False,True,True
1875,PANW,year,,,,
1876,XLV,minute,False,False,False,False
1877,XLV,hour,True,False,False,False
1878,XLV,day,False,False,False,False
1879,XLV,week,False,False,False,False
1880,XLV,month,False,False,False,False
1881,XLV,quarter,False,False,False,False
1882,XLV,year,,,True,True
1883,CVX,minute,False,False,False,False
1884,CVX,hour,False,False,False,False
1885,CVX,day,False,False,False,False
1886,CVX,week,False,False,False,False
1887,CVX,month,False,False,False,False
1888,CVX,quarter,False,False,False,False
1889,CVX,year,,,False,False
1890,PARA,minute,False,False,False,False
1891,PARA,hour,True,False,False,False
1892,PARA,day,False,False,False,False
1893,PARA,week,False,False,False,False
1894,PARA,month,,,False,False
1895,PARA,quarter,,,,
1896,PARA,year,,,,
1897,GM,minute,False,False,True,True
1898,GM,hour,False,True,False,False
1899,GM,day,False,False,False,False
1900,GM,week,False,False,False,False
1901,GM,month,False,False,False,False
1902,GM,quarter,False,False,False,False
1903,GM,year,,,False,False
1904,STLA,minute,False,False,False,False
1905,STLA,hour,False,False,False,False
1906,STLA,day,False,False,True,True
1907,STLA,week,False,False,False,False
1908,STLA,month,False,False,False,False
1909,STLA,quarter,,,,
1910,STLA,year,,,,
1911,GNRC,minute,False,False,False,False
1912,GNRC,hour,False,False,False,False
1913,GNRC,day,False,False,False,False
1914,GNRC,week,False,False,False,False
1915,GNRC,month,False,False,False,False
1916,GNRC,quarter,False,False,False,False
1917,GNRC,year,,,False,False
1918,GSAT,minute,False,False,False,False
1919,GSAT,hour,False,False,False,False
1920,GSAT,day,False,False,False,False
1921,GSAT,week,False,False,False,False
1922,GSAT,month,False,False,False,False
1923,GSAT,quarter,False,False,False,False
1924,GSAT,year,,,False,False
1925,XOM,minute,False,False,False,False
1926,XOM,hour,False,True,False,False
1927,XOM,day,False,False,False,False
1928,XOM,week,False,False,False,False
1929,XOM,month,False,False,False,False
1930,XOM,quarter,False,False,False,False
1931,XOM,year,,,False,False
1932,BA,minute,False,False,True,True
1933,BA,hour,False,False,True,True
1934,BA,day,False,False,True,True
1935,BA,week,False,False,False,False
1936,BA,month,False,False,False,False
1937,BA,quarter,False,False,False,False
1938,BA,year,,,False,False
1939,GE,minute,False,False,True,True
1940,GE,hour,False,False,False,False
1941,GE,day,False,False,False,False
1942,GE,week,False,False,True,True
1943,GE,month,False,False,False,False
1944,GE,quarter,False,False,False,False
1945,GE,year,,,False,False
1946,WDC,minute,False,False,True,True
1947,WDC,hour,False,False,False,False
1948,WDC,day,False,False,True,True
1949,WDC,week,False,False,False,False
1950,WDC,month,False,False,False,False
1951,WDC,quarter,False,False,False,False
1952,WDC,year,,,False,False
1953,OSTK,minute,False,False,False,False
1954,OSTK,hour,False,False,False,False
1955,OSTK,day,False,True,True,True
1956,OSTK,week,False,False,True,True
1957,OSTK,month,False,False,False,False
1958,OSTK,quarter,False,False,False,False
1959,OSTK,year,,,False,False
1960,RBLX,minute,False,False,False,False
1961,RBLX,hour,False,False,False,False
1962,RBLX,day,False,False,False,False
1963,RBLX,week,False,False,False,False
1964,RBLX,month,False,False,False,False
1965,RBLX,quarter,,,,
1966,RBLX,year,,,,
1967,ALB,minute,False,False,True,True
1968,ALB,hour,False,False,False,False
1969,ALB,day,False,False,False,False
1970,ALB,week,False,False,False,False
1971,ALB,month,False,False,False,False
1972,ALB,quarter,False,False,False,False
1973,ALB,year,,,True,True
1974,AMGN,minute,False,False,True,True
1975,AMGN,hour,False,False,False,False
1976,AMGN,day,False,False,False,False
1977,AMGN,week,False,False,False,False
1978,AMGN,month,False,False,False,False
1979,AMGN,quarter,False,False,False,False
1980,AMGN,year,,,True,True
1981,FL,minute,False,False,False,False
1982,FL,hour,False,False,True,True
1983,FL,day,False,False,False,False
1984,FL,week,False,False,False,False
1985,FL,month,False,False,False,False
1986,FL,quarter,False,False,False,False
1987,FL,year,,,False,False
1988,AI,minute,False,False,False,False
1989,AI,hour,False,False,False,False
1990,AI,day,False,False,False,False
1991,AI,week,False,False,False,False
1992,AI,month,False,False,False,False
1993,AI,quarter,False,False,False,False
1994,AI,year,,,False,False
1995,GILD,minute,False,False,False,False
1996,GILD,hour,True,False,False,False
1997,GILD,day,False,False,False,False
1998,GILD,week,False,False,False,False
1999,GILD,month,False,False,False,False
2000,GILD,quarter,False,False,False,False
2001,GILD,year,,,False,False
2002,T,minute,False,False,False,False
2003,T,hour,False,False,False,False
2004,T,day,True,False,False,False
2005,T,week,False,False,False,False
2006,T,month,False,False,False,False
2007,T,quarter,False,False,False,False
2008,T,year,,,False,False
2009,ZIM,minute,False,False,False,False
2010,ZIM,hour,True,False,False,False
2011,ZIM,day,False,False,False,False
2012,ZIM,week,False,False,False,False
2013,ZIM,month,False,False,False,False
2014,ZIM,quarter,,,,
2015,ZIM,year,,,,
2016,LOW,minute,False,False,False,False
2017,LOW,hour,False,False,False,False
2018,LOW,day,False,False,True,True
2019,LOW,week,False,False,False,False
2020,LOW,month,False,False,False,False
2021,LOW,quarter,False,False,False,False
2022,LOW,year,,,True,True
2023,FDX,minute,False,False,False,False
2024,FDX,hour,False,False,False,False
2025,FDX,day,False,False,True,True
2026,FDX,week,False,False,True,True
2027,FDX,month,False,False,False,False
2028,FDX,quarter,False,False,False,False
2029,FDX,year,,,False,False
2030,DIS,minute,False,False,False,False
2031,DIS,hour,False,False,False,False
2032,DIS,day,False,False,False,False
2033,DIS,week,False,False,False,False
2034,DIS,month,False,False,False,False
2035,DIS,quarter,False,False,False,False
2036,DIS,year,,,False,False
2037,GT,minute,False,False,False,False
2038,GT,hour,False,False,False,False
2039,GT,day,False,False,False,False
2040,GT,week,False,False,False,False
2041,GT,month,False,False,False,False
2042,GT,quarter,False,False,False,False
2043,GT,year,,,False,False
2044,ADBE,minute,False,False,False,False
2045,ADBE,hour,False,False,True,True
2046,ADBE,day,False,False,False,False
2047,ADBE,week,False,False,True,True
2048,ADBE,month,False,False,False,False
2049,ADBE,quarter,False,False,False,False
2050,ADBE,year,,,True,True
2051,APLD,minute,False,False,True,True
2052,APLD,hour,False,True,False,False
2053,APLD,day,False,False,False,False
2054,APLD,week,False,False,False,False
2055,APLD,month,,,False,False
2056,APLD,quarter,,,,
2057,APLD,year,,,,
2058,UMC,minute,False,False,False,False
2059,UMC,hour,False,False,False,False
2060,UMC,day,False,True,False,False
2061,UMC,week,False,False,False,False
2062,UMC,month,False,False,False,False
2063,UMC,quarter,False,False,False,False
2064,UMC,year,,,False,False
2065,BBBYQ,minute,False,False,False,False
2066,BBBYQ,hour,False,False,False,False
2067,BBBYQ,day,False,False,False,False
2068,BBBYQ,week,,,,
2069,BBBYQ,month,,,,
2070,BBBYQ,quarter,,,,
2071,BBBYQ,year,,,,
2072,MPW,minute,False,False,False,False
2073,MPW,hour,False,False,False,False
2074,MPW,day,False,False,False,False
2075,MPW,week,False,False,False,False
2076,MPW,month,False,False,False,False
2077,MPW,quarter,False,False,False,False
2078,MPW,year,,,False,False
2079,HZNP,minute,False,False,False,False
2080,HZNP,hour,True,False,False,False
2081,HZNP,day,False,False,False,False
2082,HZNP,week,False,False,False,False
2083,HZNP,month,False,False,False,False
2084,HZNP,quarter,False,False,False,False
2085,HZNP,year,,,,
2086,ENVX,minute,False,False,True,True
2087,ENVX,hour,False,False,False,False
2088,ENVX,day,False,False,False,False
2089,ENVX,week,False,False,False,False
2090,ENVX,month,,,False,False
2091,ENVX,quarter,,,,
2092,ENVX,year,,,,
2093,META,minute,False,False,False,False
2094,META,hour,False,False,True,True
2095,META,day,False,False,True,True
2096,META,week,False,False,True,True
2097,META,month,,,True,True
2098,META,quarter,,,,
2099,META,year,,,,
2100,JD,minute,False,False,False,False
2101,JD,hour,False,False,True,True
2102,JD,day,False,False,False,False
2103,JD,week,False,False,False,False
2104,JD,month,False,False,False,False
2105,JD,quarter,False,False,False,False
2106,JD,year,,,,
2107,TSM,minute,False,True,False,False
2108,TSM,hour,True,False,False,False
2109,TSM,day,False,False,False,False
2110,TSM,week,False,False,False,False
2111,TSM,month,False,False,False,False
2112,TSM,quarter,False,False,False,False
2113,TSM,year,,,True,True
2114,LUMN,minute,False,False,False,False
2115,LUMN,hour,False,False,False,False
2116,LUMN,day,False,False,False,False
2117,LUMN,week,False,False,False,False
2118,LUMN,month,False,False,False,False
2119,LUMN,quarter,,,,
2120,LUMN,year,,,,
2121,MU,minute,False,False,False,False
2122,MU,hour,False,False,False,False
2123,MU,day,False,False,True,True
2124,MU,week,False,False,False,False
2125,MU,month,False,False,False,False
2126,MU,quarter,False,False,False,False
2127,MU,year,,,False,False
2128,AXP,minute,False,False,True,True
2129,AXP,hour,False,False,False,False
2130,AXP,day,False,False,False,False
2131,AXP,week,False,False,False,False
2132,AXP,month,False,False,False,False
2133,AXP,quarter,False,False,False,False
2134,AXP,year,,,True,True
2135,CMA,minute,False,False,True,True
2136,CMA,hour,False,False,False,False
2137,CMA,day,False,False,False,False
2138,CMA,week,False,False,False,False
2139,CMA,month,False,False,False,False
2140,CMA,quarter,False,False,False,False
2141,CMA,year,,,False,False
2142,EOSE,minute,False,False,False,False
2143,EOSE,hour,False,False,False,False
2144,EOSE,day,False,False,False,False
2145,EOSE,week,True,False,False,False
2146,EOSE,month,False,False,False,False
2147,EOSE,quarter,,,,
2148,EOSE,year,,,,
2149,F,minute,False,False,False,False
2150,F,hour,False,False,False,False
2151,F,day,False,False,False,False
2152,F,week,False,False,False,False
2153,F,month,False,False,False,False
2154,F,quarter,False,False,False,False
2155,F,year,,,False,False
2156,MP,minute,False,False,False,False
2157,MP,hour,False,False,False,False
2158,MP,day,False,False,False,False
2159,MP,week,False,False,False,False
2160,MP,month,False,False,False,False
2161,MP,quarter,,,,
2162,MP,year,,,,
2163,ABNB,minute,False,False,False,False
2164,ABNB,hour,False,False,False,False
2165,ABNB,day,False,False,True,True
2166,ABNB,week,False,False,True,True
2167,ABNB,month,False,False,False,False
2168,ABNB,quarter,,,,
2169,ABNB,year,,,,
2170,FCEL,minute,False,False,True,True
2171,FCEL,hour,False,False,False,False
2172,FCEL,day,False,False,False,False
2173,FCEL,week,False,False,False,False
2174,FCEL,month,False,False,False,False
2175,FCEL,quarter,False,False,False,False
2176,FCEL,year,,,False,False
2177,LLY,minute,False,False,True,True
2178,LLY,hour,False,False,False,False
2179,LLY,day,False,False,False,False
2180,LLY,week,False,False,True,True
2181,LLY,month,False,False,True,True
2182,LLY,quarter,False,False,True,True
2183,LLY,year,,,True,True
2184,PBR,minute,False,False,False,False
2185,PBR,hour,True,False,False,False
2186,PBR,day,False,False,False,False
2187,PBR,week,False,False,False,False
2188,PBR,month,False,False,False,False
2189,PBR,quarter,False,False,False,False
2190,PBR,year,,,False,False
2191,WBD,minute,False,False,False,False
2192,WBD,hour,True,False,False,False
2193,WBD,day,False,False,False,False
2194,WBD,week,False,False,False,False
2195,WBD,month,False,False,False,False
2196,WBD,quarter,False,False,False,False
2197,WBD,year,,,False,False
2198,PEP,minute,False,False,False,False
2199,PEP,hour,False,False,False,False
2200,PEP,day,False,False,False,False
2201,PEP,week,False,True,False,False
2202,PEP,month,False,False,False,False
2203,PEP,quarter,False,False,True,True
2204,PEP,year,,,True,True
2205,HD,minute,False,False,True,True
2206,HD,hour,False,False,False,False
2207,HD,day,False,False,True,True
2208,HD,week,False,False,False,False
2209,HD,month,False,False,False,False
2210,HD,quarter,False,False,False,False
2211,HD,year,,,True,True
2212,AMAT,minute,False,False,True,True
2213,AMAT,hour,False,False,True,True
2214,AMAT,day,False,False,False,False
2215,AMAT,week,False,False,True,True
2216,AMAT,month,False,False,False,False
2217,AMAT,quarter,False,False,False,False
2218,AMAT,year,,,True,True
2219,BB,minute,False,False,True,True
2220,BB,hour,False,False,False,False
2221,BB,day,False,True,False,False
2222,BB,week,False,False,False,False
2223,BB,month,False,False,False,False
2224,BB,quarter,False,False,False,False
2225,BB,year,,,False,False
2226,TTD,minute,False,False,True,True
2227,TTD,hour,False,False,True,True
2228,TTD,day,False,False,True,True
2229,TTD,week,False,False,True,True
2230,TTD,month,False,False,False,False
2231,TTD,quarter,False,False,False,False
2232,TTD,year,,,,
2233,MSFT,minute,False,True,False,False
2234,MSFT,hour,False,False,False,False
2235,MSFT,day,False,False,False,False
2236,MSFT,week,False,False,False,False
2237,MSFT,month,False,False,False,False
2238,MSFT,quarter,False,False,True,True
2239,MSFT,year,,,True,True
2240,UNIT,minute,False,False,True,True
2241,UNIT,hour,True,False,False,False
2242,UNIT,day,False,False,False,False
2243,UNIT,week,False,False,False,False
2244,UNIT,month,False,False,False,False
2245,UNIT,quarter,,,False,False
2246,UNIT,year,,,,
2247,EPD,minute,False,False,True,True
2248,EPD,hour,False,False,False,False
2249,EPD,day,False,False,False,False
2250,EPD,week,False,False,False,False
2251,EPD,month,False,False,False,False
2252,EPD,quarter,False,False,False,False
2253,EPD,year,,,False,False
2254,BABA,minute,False,False,False,False
2255,BABA,hour,False,False,True,True
2256,BABA,day,False,False,False,False
2257,BABA,week,False,False,False,False
2258,BABA,month,False,False,False,False
2259,BABA,quarter,False,False,False,False
2260,BABA,year,,,,
2261,VTNR,minute,False,False,False,False
2262,VTNR,hour,True,False,False,False
2263,VTNR,day,False,False,False,False
2264,VTNR,week,False,False,False,False
2265,VTNR,month,False,False,False,False
2266,VTNR,quarter,False,False,False,False
2267,VTNR,year,,,,
2268,TELL,minute,False,False,False,False
2269,TELL,hour,False,False,False,False
2270,TELL,day,False,False,False,False
2271,TELL,week,False,False,False,False
2272,TELL,month,False,False,False,False
2273,TELL,quarter,,,False,False
2274,TELL,year,,,,
2275,NOV,minute,False,False,False,False
2276,NOV,hour,False,False,False,False
2277,NOV,day,False,False,True,True
2278,NOV,week,False,False,False,False
2279,NOV,month,False,False,False,False
2280,NOV,quarter,False,False,False,False
2281,NOV,year,,,False,False
2282,Z,minute,True,False,False,False
2283,Z,hour,False,False,True,True
2284,Z,day,False,False,False,False
2285,Z,week,False,False,False,False
2286,Z,month,False,False,False,False
2287,Z,quarter,False,False,False,False
2288,Z,year,,,False,False
2289,PTGX,minute,False,False,False,False
2290,PTGX,hour,False,False,False,False
2291,PTGX,day,False,False,False,False
2292,PTGX,week,False,False,False,False
2293,PTGX,month,False,False,False,False
2294,PTGX,quarter,False,False,False,False
2295,PTGX,year,,,,
2296,HUM,minute,False,False,False,False
2297,HUM,hour,False,False,False,False
2298,HUM,day,False,False,False,False
2299,HUM,week,False,False,False,False
2300,HUM,month,False,False,False,False
2301,HUM,quarter,False,False,False,False
2302,HUM,year,,,True,True
2303,LCID,minute,False,False,False,False
2304,LCID,hour,True,False,True,True
2305,LCID,day,False,False,False,False
2306,LCID,week,False,False,False,False
2307,LCID,month,,,False,False
2308,LCID,quarter,,,,
2309,LCID,year,,,,
2310,CVNA,minute,False,False,False,False
2311,CVNA,hour,False,False,False,False
2312,CVNA,day,False,False,False,False
2313,CVNA,week,False,False,True,True
2314,CVNA,month,False,False,False,False
2315,CVNA,quarter,,,False,False
2316,CVNA,year,,,,
2317,BITF,minute,False,False,False,False
2318,BITF,hour,False,False,False,False
2319,BITF,day,False,False,False,False
2320,BITF,week,False,False,False,False
2321,BITF,month,,,False,False
2322,BITF,quarter,,,,
2323,BITF,year,,,,
2324,EQT,minute,False,False,False,False
2325,EQT,hour,False,False,False,False
2326,EQT,day,False,False,False,False
2327,EQT,week,False,False,False,False
2328,EQT,month,False,False,False,False
2329,EQT,quarter,False,False,False,False
2330,EQT,year,,,False,False
2331,RIOT,minute,False,False,False,False
2332,RIOT,hour,True,False,False,False
2333,RIOT,day,False,False,False,False
2334,RIOT,week,False,False,True,True
2335,RIOT,month,False,False,False,False
2336,RIOT,quarter,,,False,False
2337,RIOT,year,,,,
2338,NNDM,minute,False,False,False,False
2339,NNDM,hour,False,False,False,False
2340,NNDM,day,False,False,False,False
2341,NNDM,week,False,False,False,False
2342,NNDM,month,False,False,False,False
2343,NNDM,quarter,False,False,False,False
2344,NNDM,year,,,,
2345,SAVE,minute,False,False,False,False
2346,SAVE,hour,True,False,False,False
2347,SAVE,day,False,False,False,False
2348,SAVE,week,False,False,False,False
2349,SAVE,month,False,False,False,False
2350,SAVE,quarter,False,False,False,False
2351,SAVE,year,,,,
2352,MTCH,minute,False,False,False,False
2353,MTCH,hour,False,False,False,False
2354,MTCH,day,False,False,False,False
2355,MTCH,week,False,False,False,False
2356,MTCH,month,False,False,False,False
2357,MTCH,quarter,False,False,False,False
2358,MTCH,year,,,False,False
2359,APA,minute,False,False,True,True
2360,APA,hour,False,False,False,False
2361,APA,day,False,False,True,True
2362,APA,week,False,False,False,False
2363,APA,month,False,False,False,False
2364,APA,quarter,False,False,False,False
2365,APA,year,,,False,False
2366,BVN,minute,False,False,False,False
2367,BVN,hour,False,False,False,False
2368,BVN,day,False,False,False,False
2369,BVN,week,False,False,False,False
2370,BVN,month,False,False,False,False
2371,BVN,quarter,False,False,False,False
2372,BVN,year,,,False,False
2373,CSCO,minute,False,False,True,True
2374,CSCO,hour,False,False,False,False
2375,CSCO,day,True,False,False,False
2376,CSCO,week,False,False,False,False
2377,CSCO,month,False,False,False,False
2378,CSCO,quarter,False,False,False,False
2379,CSCO,year,,,False,False
2380,NKLA,minute,False,False,False,False
2381,NKLA,hour,False,False,False,False
2382,NKLA,day,False,False,False,False
2383,NKLA,week,False,False,False,False
2384,NKLA,month,False,False,False,False
2385,NKLA,quarter,,,False,False
2386,NKLA,year,,,,
2387,NLY,minute,False,False,False,False
2388,NLY,hour,False,False,False,False
2389,NLY,day,True,False,False,False
2390,NLY,week,False,False,False,False
2391,NLY,month,False,False,False,False
2392,NLY,quarter,False,False,False,False
2393,NLY,year,,,False,False
2394,PPC,minute,False,False,False,False
2395,PPC,hour,False,False,False,False
2396,PPC,day,False,False,False,False
2397,PPC,week,False,False,False,False
2398,PPC,month,False,False,False,False
2399,PPC,quarter,False,False,False,False
2400,PPC,year,,,False,False
2401,AZN,minute,False,False,False,False
2402,AZN,hour,False,False,False,False
2403,AZN,day,False,False,False,False
2404,AZN,week,False,False,False,False
2405,AZN,month,False,False,False,False
2406,AZN,quarter,False,False,True,True
2407,AZN,year,,,True,True
2408,KEY,minute,False,False,True,True
2409,KEY,hour,False,False,False,False
2410,KEY,day,False,False,True,True
2411,KEY,week,False,False,False,False
2412,KEY,month,False,False,False,False
2413,KEY,quarter,False,False,False,False
2414,KEY,year,,,False,False
2415,ATVI,minute,False,False,False,False
2416,ATVI,hour,True,False,False,False
2417,ATVI,day,False,False,True,True
2418,ATVI,week,False,False,True,True
2419,ATVI,month,False,False,False,False
2420,ATVI,quarter,False,False,False,False
2421,ATVI,year,,,True,True
2422,AMZN,minute,False,False,False,False
2423,AMZN,hour,False,False,False,False
2424,AMZN,day,False,False,False,False
2425,AMZN,week,False,False,False,False
2426,AMZN,month,False,False,False,False
2427,AMZN,quarter,False,False,False,False
2428,AMZN,year,,,False,False
2429,CVS,minute,False,False,False,False
2430,CVS,hour,False,True,False,False
2431,CVS,day,False,False,False,False
2432,CVS,week,False,False,False,False
2433,CVS,month,False,False,False,False
2434,CVS,quarter,False,False,False,False
2435,CVS,year,,,False,False
2436,CLF,minute,False,False,True,True
2437,CLF,hour,False,False,False,False
2438,CLF,day,False,False,False,False
2439,CLF,week,False,False,False,False
2440,CLF,month,False,False,False,False
2441,CLF,quarter,False,False,False,False
2442,CLF,year,,,False,False
2443,MDT,minute,False,False,True,True
2444,MDT,hour,False,False,False,False
2445,MDT,day,False,False,False,False
2446,MDT,week,False,False,False,False
2447,MDT,month,False,False,False,False
2448,MDT,quarter,False,False,False,False
2449,MDT,year,,,False,False
2450,ZM,minute,False,False,True,True
2451,ZM,hour,False,False,False,False
2452,ZM,day,False,False,False,False
2453,ZM,week,False,False,False,False
2454,ZM,month,False,False,False,False
2455,ZM,quarter,,,False,False
2456,ZM,year,,,,
2457,GOOG,minute,False,False,False,False
2458,GOOG,hour,False,False,False,False
2459,GOOG,day,False,False,True,True
2460,GOOG,week,False,False,False,False
2461,GOOG,month,False,False,False,False
2462,GOOG,quarter,False,False,False,False
2463,GOOG,year,,,True,True
2464,BBD,minute,False,False,True,True
2465,BBD,hour,False,False,False,False
2466,BBD,day,False,False,False,False
2467,BBD,week,False,False,False,False
2468,BBD,month,False,False,False,False
2469,BBD,quarter,False,False,False,False
2470,BBD,year,,,False,False
2471,UBER,minute,False,False,False,False
2472,UBER,hour,False,False,True,True
2473,UBER,day,False,False,False,False
2474,UBER,week,False,False,True,True
2475,UBER,month,False,False,False,False
2476,UBER,quarter,,,False,False
2477,UBER,year,,,,
